Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
24.03.04,17:00:00,2.8,13.4,130,11.7,69.1,80.10688094,115.5382732
24.03.04,8:00:00,3.1,13.8,97,11,57.3,77.48280282,120.8028565
24.03.04,16:00:00,2.7,11.4,126,9.6,81.1,79.36744774,109.3923875
24.03.04,19:00:00,4.5,20.2,134,10.7,67.3,77.32953358,120.1317868
24.03.04,9:00:00,4.4,23.7,110,11.2,56.9,88.70992562,103.582025
25.03.04,4:00:00,0.5,0.9,28,9.3,72.3,83.28820579,108.6734045
25.03.04,5:00:00,0.5,0.6,20,9.9,66.8,73.83646119,117.03802
25.03.04,6:00:00,0.6,1.4,51,7.6,83.2,90.81070388,112.8907689
25.03.04,2:00:00,0.7,1.8,54,9.1,68.1,82.94581804,104.6348081
25.03.04,3:00:00,0.7,1.4,-200,9.5,68.2,71.79009015,120.1086694
25.03.04,1:00:00,1,2.5,58,11,58.4,70.81170359,114.7974299
25.03.04,23:00:00,1.2,4.5,92,9.9,59.5,84.89316558,102.7638854
25.03.04,0:00:00,1.3,4.5,89,10.3,59.9,72.28242759,113.7102485
25.03.04,22:00:00,1.5,5.7,106,10.6,56.1,70.47327713,108.9877258
25.03.04,12:00:00,1.3,5.9,88,13.6,53,85.38662931,100.4581046
25.03.04,14:00:00,1.9,8.2,81,14.2,46.3,83.32903043,103.4622344
25.03.04,7:00:00,1.1,3.8,82,8.1,79,89.0276004,118.4489936
25.03.04,11:00:00,1.6,6.8,98,11,64.4,72.2603597,101.8687453
25.03.04,15:00:00,1.9,8.6,92,16,41.3,79.27778073,103.0005557
25.03.04,17:00:00,2,9.4,88,17.1,37.4,83.40096365,112.2673459
25.03.04,16:00:00,2.2,10.1,105,17.7,35.4,82.74540603,120.9407504
25.03.04,13:00:00,2,8.9,96,14.2,48.4,90.83039062,110.0805988
25.03.04,10:00:00,2.3,8.8,99,9.7,69.7,75.07159451,111.0891907
25.03.04,21:00:00,2.5,10.3,119,12.2,53.2,72.46727312,100.9434193
25.03.04,18:00:00,2.9,14.6,103,14.9,40.5,83.72022206,109.801162
25.03.04,8:00:00,2.7,11.6,112,8.7,74.6,86.6372424,112.9748942
25.03.04,9:00:00,3.5,17.8,119,8.6,75.1,83.79569799,110.3810973
25.03.04,20:00:00,4.6,21.6,133,12.6,52.5,73.22545503,111.4944312
25.03.04,19:00:00,5.2,24.6,141,13.4,47.8,81.38834586,109.2386062
26.03.04,3:00:00,0.6,1.7,-200,8.2,68.5,73.58682838,102.6919821
26.03.04,4:00:00,0.7,2.2,59,8,69.4,86.48527141,108.5456471
26.03.04,5:00:00,0.8,3,73,7.7,72.4,81.01679543,120.938026
26.03.04,22:00:00,1.2,4.6,85,9.7,50.4,76.28637588,110.142379
26.03.04,15:00:00,1.3,5.3,75,14.2,36.8,87.71997855,120.6944442
26.03.04,23:00:00,1.1,4.1,74,9.9,50.2,78.05862093,113.1397746
26.03.04,2:00:00,1.2,3.6,83,9.4,62.6,74.10911405,112.3183237
26.03.04,21:00:00,1.5,6,91,9.8,50.8,88.40277729,104.7027302
26.03.04,6:00:00,0.9,4,78,8,71.8,74.26779077,104.2084517
26.03.04,14:00:00,1.9,8.4,85,16.3,30.8,72.10694964,100.9339657
26.03.04,1:00:00,1.4,4.8,91,9.7,61.6,75.77626409,113.0842172
26.03.04,0:00:00,1.7,5.5,97,9.6,61.1,88.70184046,112.2119172
26.03.04,16:00:00,1.9,8.8,87,13.4,41,71.00796326,107.1963775
26.03.04,12:00:00,2,11,97,19.2,27.1,78.45831265,110.9660486
26.03.04,13:00:00,2.3,12.5,99,19.1,26.2,78.18266247,109.2727432
26.03.04,7:00:00,1.6,6.7,90,8.5,66.3,76.28652829,116.1478839
26.03.04,20:00:00,2.6,10.6,93,10,51.1,73.93768307,114.2460921
26.03.04,19:00:00,2.7,12.4,98,10.4,48,85.14513291,105.7710434
26.03.04,18:00:00,2.4,11.6,105,12.1,45.6,76.80546071,103.0212964
26.03.04,17:00:00,2.3,11.2,102,14.2,43.3,78.21695559,116.8510147
26.03.04,11:00:00,2.7,13.4,121,16.8,35.3,76.47008547,118.2177972
26.03.04,10:00:00,3.1,14.8,119,14.8,44.1,79.20140869,119.0442823
26.03.04,8:00:00,3.4,16.7,110,9.8,59.6,89.00768869,118.3914507
26.03.04,9:00:00,3.8,19.3,114,11.2,57,70.5322202,119.3087473
27.03.04,5:00:00,0.8,1.9,48,8.2,58.9,77.16750313,113.0359145
27.03.04,6:00:00,0.9,2.4,59,6.3,66.6,85.3424974,120.2331276
27.03.04,1:00:00,1,3.2,79,8.6,57.8,77.04812246,103.5764432
27.03.04,7:00:00,1.1,3.3,65,7.2,62.9,74.68099035,111.4096511
27.03.04,4:00:00,-200,3.8,63,7.4,64.8,78.99372986,110.1192682
27.03.04,0:00:00,1.5,5.2,87,9.4,53.4,72.87541824,100.5436896
27.03.04,3:00:00,1.1,3.8,-200,7.9,63.5,89.49099368,105.5554203
27.03.04,2:00:00,1.2,4.5,78,8.1,62.1,78.58012169,115.2088389
27.03.04,15:00:00,1.9,7.6,101,17.8,28.4,76.31849358,108.7472881
27.03.04,13:00:00,2.1,10,96,19.1,26.8,85.07390079,104.3104109
27.03.04,12:00:00,1.9,9,93,17.6,30.1,85.41038276,101.8333339
27.03.04,22:00:00,1.6,6.8,96,11.8,50.8,82.97374727,108.3129826
27.03.04,17:00:00,2.3,11.2,117,17.1,31.3,82.05833859,104.0255792
27.03.04,11:00:00,2.1,9.4,99,17.8,29.2,85.12866376,117.9775563
27.03.04,8:00:00,1.5,6.7,71,7.2,63.9,86.09255273,107.5051486
27.03.04,16:00:00,2.2,11.8,108,18.7,26,85.92721234,119.8678749
27.03.04,21:00:00,2.2,8.8,107,12.5,48.1,77.97249866,110.6563613
27.03.04,14:00:00,2.5,12.6,114,17.7,28.6,73.39202622,114.7744673
27.03.04,9:00:00,1.8,8.5,84,11.1,50.5,84.56745619,102.3166716
27.03.04,10:00:00,2.1,9.7,93,15.5,36.1,78.48720766,118.5731231
27.03.04,18:00:00,2.7,12.4,125,15.8,36.1,90.20413387,110.2548996
27.03.04,23:00:00,2.1,8.6,105,10.9,56.1,88.15684163,120.6233108
27.03.04,20:00:00,2.8,12.2,119,13.6,44.9,84.3132378,101.6985196
27.03.04,19:00:00,3,12.9,133,14.7,40.1,72.24574477,114.9470673
28.03.04,5:00:00,0.8,2.6,52,9.6,58.5,73.33835334,118.7958858
28.03.04,14:00:00,1,3.8,53,18.6,25,89.67409669,110.8829883
28.03.04,23:00:00,1.1,2.9,77,11.5,46.6,80.47982184,120.7236172
28.03.04,22:00:00,1.1,3.2,80,11.9,46.5,86.72100093,116.1014264
28.03.04,21:00:00,1.1,3.3,81,12.3,46.8,81.90029583,112.8012262
28.03.04,6:00:00,1.1,3.6,62,7.7,66.4,71.96734729,108.5631438
28.03.04,16:00:00,1.3,4.3,70,18.2,28.3,89.70468336,120.3131989
28.03.04,17:00:00,1.3,4.1,75,17,31.4,89.83148517,111.156081
28.03.04,13:00:00,1.4,5.7,72,21.2,23.1,84.90811048,110.6542189
28.03.04,7:00:00,1.4,3.6,69,7.4,68,70.34383116,114.6880887
28.03.04,15:00:00,1.4,4.8,65,18,27.3,89.8189125,103.3663311
28.03.04,4:00:00,1.3,5.1,69,8.3,64.9,81.8817838,112.4419459
28.03.04,18:00:00,1.4,4.7,86,15.6,35,81.3213365,120.5505151
28.03.04,8:00:00,1.3,4.7,75,9.7,58.6,72.87482974,106.4828046
28.03.04,20:00:00,1.8,5.5,103,13.4,43.2,89.54964579,107.2678588
28.03.04,12:00:00,1.8,7.7,86,21.3,26.4,75.38771569,113.250221
28.03.04,19:00:00,1.9,6.2,94,14.1,40.2,78.57372224,107.2779014
28.03.04,2:00:00,1.7,6.3,79,9.3,62.2,80.50067417,105.6495749
28.03.04,3:00:00,2.2,8.3,-200,8.2,66.7,80.57072757,111.4832694
28.03.04,9:00:00,1.9,7.5,83,12.5,50.1,88.40804183,112.3770664
28.03.04,11:00:00,2.3,9.5,96,19.2,31.3,79.73479089,104.2156552
28.03.04,10:00:00,2.3,9,94,16.8,36.9,76.36203691,114.7001817
28.03.04,1:00:00,2.3,8.3,97,10.3,58.1,84.89749533,102.1889408
28.03.04,0:00:00,2.3,8.9,102,10.9,55.9,83.79785982,102.2501227
29.03.04,1:00:00,0.6,1.3,31,10.7,45.8,83.89223242,111.6474121
29.03.04,2:00:00,0.5,1.1,38,10.4,46.6,80.51864409,106.9295136
29.03.04,4:00:00,0.6,1.2,59,11.3,46.9,78.72072272,118.3711763
29.03.04,0:00:00,0.9,2.2,58,10.6,48,88.61591696,110.7945071
29.03.04,3:00:00,0.7,1.3,-200,10.1,47.8,78.28780353,102.2094186
29.03.04,5:00:00,0.7,1.7,70,10.1,51.2,89.38951027,103.6249509
29.03.04,23:00:00,1,2.8,74,12.4,31.9,73.39535043,110.3459062
29.03.04,22:00:00,1.1,4,82,13.5,28.5,74.44461745,113.991978
29.03.04,6:00:00,0.9,2.9,75,9.9,50.7,72.38843205,104.9722672
29.03.04,21:00:00,1.2,3.8,90,13.1,34.4,73.84497365,120.926079
29.03.04,15:00:00,1.4,5.2,81,18.2,26.1,78.79550831,107.0263266
29.03.04,9:00:00,1.5,5.5,98,11.8,37.6,82.73443516,105.4224651
29.03.04,12:00:00,1.4,5.5,78,16.5,29,78.71656242,104.834352
29.03.04,10:00:00,1.5,5.6,97,13.9,33.2,85.83691354,105.9934522
29.03.04,14:00:00,1.5,5.5,92,17.9,26.8,79.17713708,102.2836381
29.03.04,11:00:00,1.5,5.8,98,15.6,30.1,86.539477,119.3053082
29.03.04,13:00:00,1.6,6.5,83,17.5,27.9,76.26664198,104.0027187
29.03.04,16:00:00,1.5,5.8,90,18,27.1,89.5717058,103.2092453
29.03.04,20:00:00,1.6,5.7,99,13.2,37.9,88.8652533,100.9397075
29.03.04,17:00:00,1.9,7.9,95,17,28.9,90.54475306,102.8816482
29.03.04,19:00:00,2.1,8.2,106,14.5,35.4,86.28390767,108.5379568
29.03.04,18:00:00,2.5,10.2,114,16.1,31.3,87.94836014,108.0893302
29.03.04,7:00:00,2.9,14.3,103,8.1,56.8,90.63110189,108.5273524
29.03.04,8:00:00,4.1,19.7,134,10.9,44.1,72.3845174,118.4514138
30.03.04,1:00:00,0.7,1.8,66,11.6,33.6,87.60769668,110.5244216
30.03.04,4:00:00,-200,1.3,69,12.2,37.2,81.3348314,109.4960856
30.03.04,0:00:00,1,2.6,76,13.1,26.8,76.87027262,119.0926144
30.03.04,2:00:00,0.7,1.7,73,10.5,42.9,70.58124173,112.4382796
30.03.04,3:00:00,0.8,1.4,-200,11.7,38.7,77.06196981,102.9982415
30.03.04,5:00:00,0.7,2.3,71,12.9,33.9,79.04064348,111.8679307
30.03.04,22:00:00,1.2,3.8,81,15.1,44.6,83.09755265,112.0221763
30.03.04,6:00:00,1.1,5.3,98,11.3,40.3,71.34369561,119.7806437
30.03.04,21:00:00,1.3,4.7,84,15,46.1,90.31525288,117.2102324
30.03.04,16:00:00,1.6,6.2,81,18.1,30.6,81.09517066,101.1653952
30.03.04,23:00:00,1.5,4.7,91,14.9,43.5,88.0771531,120.4910455
30.03.04,15:00:00,1.9,8,91,19.1,26.5,72.92241021,100.8864053
30.03.04,14:00:00,2.2,10.4,97,20.9,21.7,82.96566824,101.5002268
30.03.04,18:00:00,2.2,9.6,101,15.8,40.4,75.60109619,117.0726766
30.03.04,17:00:00,2.1,9.7,99,17.3,34.7,81.55814042,118.8852589
30.03.04,20:00:00,2.4,8.7,102,15.9,43.5,84.95951739,107.5235348
30.03.04,19:00:00,2.7,11.9,106,15.9,42,75.25057405,114.5034543
30.03.04,7:00:00,2.6,13.4,115,11.9,38.4,78.20756409,107.0893171
30.03.04,13:00:00,3.4,17.1,128,22.4,20,76.4321213,104.6193892
30.03.04,12:00:00,3.7,18.9,138,20.8,22.5,82.68471245,104.9290903
30.03.04,11:00:00,3.9,18.4,146,18.3,26.6,75.52316789,103.7320463
30.03.04,9:00:00,4.2,21.5,150,16.3,28.8,71.11253821,114.1182317
30.03.04,10:00:00,4.7,21,159,17.9,28.2,84.53943217,105.7271428
30.03.04,8:00:00,4,23.8,130,13.3,35.6,80.54738047,110.0753357
31.03.04,3:00:00,0.5,1,-200,14.2,36.1,82.26623492,109.0170963
31.03.04,4:00:00,0.5,0.8,26,14.5,36.1,87.55952804,116.7833722
31.03.04,5:00:00,0.6,1.5,58,14.6,36,84.20877592,100.0071616
31.03.04,2:00:00,0.9,2.8,70,14.8,40.8,78.89705349,105.4446546
31.03.04,1:00:00,1,2.7,64,14.8,40.8,78.57439391,103.3419568
31.03.04,0:00:00,1.3,3.8,82,14.8,41,89.69147824,111.1431073
31.03.04,23:00:00,1.2,4.8,79,12,58.4,76.9339641,102.8994415
31.03.04,6:00:00,1,3.5,93,14.4,38.5,78.07882366,116.2746152
31.03.04,22:00:00,1.4,5.1,79,12.3,57.8,82.63719896,103.2658045
31.03.04,21:00:00,1.5,5.5,91,12.6,57,70.79076868,112.5667756
31.03.04,10:00:00,1.7,6.5,118,11.5,71,83.46841742,115.8525242
31.03.04,20:00:00,2.3,9.3,105,13.2,56,80.63333077,108.4323736
31.03.04,16:00:00,2.3,10.1,111,15.7,50.9,70.71146244,120.1860501
31.03.04,13:00:00,2.2,9.1,114,11.3,78.1,80.21983068,115.8911319
31.03.04,17:00:00,2.4,11.3,103,15.2,52.9,84.08304822,113.8237766
31.03.04,19:00:00,2.7,11.5,107,14.3,52.9,72.87819115,103.5141074
31.03.04,9:00:00,2.2,8.6,125,10.4,74.4,77.16504185,118.8585149
31.03.04,11:00:00,1.9,7.7,109,12.2,70,70.5225415,119.9683193
31.03.04,18:00:00,2.8,11.8,103,15.5,50.8,80.91534815,115.6282717
31.03.04,14:00:00,2.6,11.2,114,13.6,69.2,75.30610115,106.7519441
31.03.04,15:00:00,3.1,13.5,119,14.9,59.3,74.58049073,113.6832183
31.03.04,12:00:00,2.9,11.3,123,12.3,73.3,73.66651619,116.7589685
31.03.04,8:00:00,4.1,19.9,115,13.2,61.1,72.02016091,106.4095546
31.03.04,7:00:00,3.1,15.6,110,13.8,58.2,70.47730339,111.9930137
01.04.04,16:00:00,2.3,-200,93,-200,-200,78.76825121,119.012694
01.04.04,15:00:00,1.9,-200,81,-200,-200,86.52627711,105.98243
01.04.04,14:00:00,1.7,-200,72,-200,-200,82.88388758,112.8245644
01.04.04,4:00:00,0.7,2.4,49,10.2,66.6,85.61945921,100.038168
01.04.04,3:00:00,0.9,4,-200,9,73.1,80.12933004,101.9140455
01.04.04,5:00:00,0.9,2.9,50,11,63.7,71.27810621,105.1658149
01.04.04,2:00:00,1.1,4.1,55,10.7,67.2,72.86789731,100.3974064
01.04.04,1:00:00,1.2,5.1,70,11.5,63.9,89.09844151,108.1276336
01.04.04,11:00:00,1.6,6.8,88,19.7,38.4,74.17858089,114.0223378
01.04.04,13:00:00,1.7,8.6,73,21.8,33.9,71.26189047,109.6791921
01.04.04,12:00:00,1.7,7.4,73,20.6,36.7,71.96551598,111.1756207
01.04.04,0:00:00,1.6,6.3,86,12,61.6,73.7351925,109.1752799
01.04.04,6:00:00,1.7,7.4,67,9.6,68.8,89.82190899,117.8698578
01.04.04,22:00:00,2,9.9,113,15.8,48,88.27672398,101.2115858
01.04.04,21:00:00,2.5,10.8,124,16.8,44,80.19171107,103.6262158
01.04.04,23:00:00,2,8.5,103,14.9,52,82.326412,102.1821828
01.04.04,10:00:00,2.8,11.7,113,19.2,39.6,70.47909356,102.2203688
01.04.04,17:00:00,3.3,16.4,106,23.6,27.5,84.32148767,106.6323353
01.04.04,7:00:00,4.2,19.8,94,9.5,69.6,90.89859812,104.1386518
01.04.04,9:00:00,4.6,21,139,16.2,48.6,81.33702209,109.8804009
01.04.04,18:00:00,4.2,21.2,132,22.8,32.1,86.66776306,110.9446413
01.04.04,20:00:00,4.9,20.2,161,18.3,40.9,77.69093892,105.9753634
01.04.04,19:00:00,5.5,25,164,20.8,36.7,73.82863756,117.7345977
01.04.04,8:00:00,6.2,31.9,119,11.9,60.9,76.98262247,108.1917442
02.04.04,4:00:00,-200,2.8,52,11.2,65.9,90.70439777,100.1697441
02.04.04,3:00:00,0.9,3.3,-200,11.8,64.3,78.47795612,116.839352
02.04.04,2:00:00,1,3.2,60,13.3,60.9,85.08769454,104.8633996
02.04.04,5:00:00,0.7,2.6,66,11.3,72.9,70.60119155,113.9200067
02.04.04,6:00:00,1.1,4.3,82,11.4,71.8,75.18001988,111.3998842
02.04.04,1:00:00,1.3,5.6,93,13.3,58.8,73.75347876,103.7814461
02.04.04,0:00:00,2,8,104,14.1,54.4,79.6514807,107.0516507
02.04.04,16:00:00,2.6,13.6,122,27.6,22.8,72.03945891,107.8425678
02.04.04,15:00:00,2.7,14,121,26.1,27.3,82.2496485,102.8945967
02.04.04,22:00:00,1.9,10.1,124,17.8,47,90.0467791,107.1895116
02.04.04,13:00:00,3,16.1,130,23.6,31.3,73.72950942,101.9113185
02.04.04,14:00:00,2.7,14.7,126,24.7,30.5,83.79163213,100.6795226
02.04.04,11:00:00,2.9,14.2,127,19.4,44.1,76.74904148,114.7026926
02.04.04,12:00:00,3.1,15.9,135,22.9,33.8,82.56440902,115.5824555
02.04.04,21:00:00,3,14.1,146,18.5,43,84.03381173,119.0660305
02.04.04,10:00:00,3.3,15.9,127,16.9,52.3,76.61513254,103.0698535
02.04.04,17:00:00,3.7,19.7,138,26.9,22.3,81.93609132,102.6522448
02.04.04,7:00:00,2.6,13,109,11.9,73.7,76.23581947,111.0908817
02.04.04,23:00:00,2.3,12.1,124,16.8,53.2,90.91793958,116.6452226
02.04.04,8:00:00,3.9,20.3,114,12.6,70.2,78.10507159,115.8491139
02.04.04,18:00:00,4.5,23.3,165,24.3,30.1,81.04895477,106.3009571
02.04.04,9:00:00,5,20.7,139,13.6,65.3,83.12396513,118.1665255
02.04.04,19:00:00,4.7,24.1,154,21.2,40.1,88.85749167,108.3529949
02.04.04,20:00:00,5.5,25.4,168,19.4,42.5,75.66620737,117.3787541
03.04.04,4:00:00,0.8,3,74,14.5,58,86.77143689,109.3864773
03.04.04,5:00:00,0.8,3.3,64,13.7,61.6,75.94820414,115.8962198
03.04.04,6:00:00,0.9,3.5,69,13.9,59.6,82.91573335,111.3781052
03.04.04,3:00:00,0.9,3.8,-200,15.1,57.6,87.7566225,118.9673229
03.04.04,1:00:00,1.3,6.3,88,16.2,54.2,85.38436834,100.6791487
03.04.04,2:00:00,1.2,5.3,83,15.1,58.2,88.2027438,112.5807513
03.04.04,0:00:00,1.6,9,106,17.1,51.8,78.72621729,117.8370243
03.04.04,14:00:00,-200,10.8,-200,24.8,27,82.43577888,101.0809501
03.04.04,21:00:00,-200,8.5,-200,18.7,50.4,84.99928062,113.3786163
03.04.04,7:00:00,2,9.5,91,13.3,61.7,84.41683814,101.6332754
03.04.04,13:00:00,-200,10.6,-200,23.8,30.5,88.74589328,105.3176854
03.04.04,23:00:00,-200,9.3,-200,17.5,53.8,72.74508071,115.1597926
03.04.04,15:00:00,-200,11.9,-200,25,27.5,76.05075058,101.5424373
03.04.04,16:00:00,-200,13.5,-200,25.8,26.5,85.22414215,104.0088406
03.04.04,17:00:00,-200,15.2,-200,25.1,27.1,76.76249603,112.3898633
03.04.04,11:00:00,-200,11.4,-200,20.7,41.7,83.1420887,104.5940239
03.04.04,10:00:00,-200,11.2,-200,19.7,43.3,75.57554501,105.0889191
03.04.04,8:00:00,3,15.2,96,15.1,55.8,83.10208132,111.7719311
03.04.04,12:00:00,-200,13.4,-200,23.3,35.8,76.60184844,118.8919968
03.04.04,20:00:00,-200,14.2,-200,19.9,47.5,73.74945486,114.1052463
03.04.04,22:00:00,-200,14.3,-200,18.1,51.3,78.79568098,120.3928001
03.04.04,9:00:00,3.1,14.3,106,17,50.5,75.74430949,106.6394358
03.04.04,18:00:00,-200,17.1,-200,23.7,28.6,71.86625997,109.1367451
03.04.04,19:00:00,-200,26.7,-200,22.1,36.8,79.44766939,117.7602641
04.04.04,5:00:00,-200,3,-200,13.7,66.5,74.77175768,106.8297122
04.04.04,4:00:00,-200,3.5,-200,14.3,65.3,81.96862198,112.8347415
04.04.04,7:00:00,-200,3.5,-200,13.7,64.8,83.77100231,110.1966589
04.04.04,6:00:00,-200,4.4,-200,12.9,69.1,85.93434292,104.8935117
04.04.04,21:00:00,-200,5.2,-200,16.6,56.1,74.8078111,104.289389
04.04.04,2:00:00,-200,5.4,-200,15.2,62.4,77.29961003,104.7025656
04.04.04,3:00:00,-200,5.6,-200,14.7,65,77.44138469,109.771555
04.04.04,8:00:00,-200,4.2,-200,15.3,59,77.03962613,116.8542412
04.04.04,14:00:00,-200,5.6,-200,25.8,31.1,85.12810018,113.1579977
04.04.04,13:00:00,-200,7.1,-200,25.6,32.1,85.02012766,113.7540223
04.04.04,23:00:00,-200,6.4,-200,15.3,60.8,85.36638224,113.5824181
04.04.04,22:00:00,-200,6.9,-200,15.8,58.8,89.29403658,119.693318
04.04.04,1:00:00,-200,6.7,-200,15.9,59.2,76.0947951,119.0732321
04.04.04,0:00:00,-200,7.8,-200,16.7,56.5,76.52664527,112.9680058
04.04.04,18:00:00,-200,10,-200,22.1,39.3,81.6591151,119.2747029
04.04.04,11:00:00,-200,8.1,-200,23.3,37.1,86.52367273,105.9192101
04.04.04,12:00:00,-200,8.6,-200,25.1,33.8,72.79298985,100.7998614
04.04.04,9:00:00,-200,8,-200,18.1,49.8,133.1106686,167.4939168
04.04.04,17:00:00,-200,10.1,-200,23,36.2,160.7021861,147.3017577
04.04.04,15:00:00,-200,10,-200,26.1,30.8,148.3967934,150.431595
04.04.04,10:00:00,-200,9,-200,21.5,40.7,122.348877,166.8787147
04.04.04,16:00:00,-200,10.5,-200,24.4,36,159.1425561,170.1685315
04.04.04,20:00:00,-200,10.5,-200,18.5,48.9,139.2883333,148.7366882
04.04.04,19:00:00,-200,13,-200,19.8,44.6,133.4502522,146.7802942
05.04.04,3:00:00,-200,1.1,-200,15.5,56.9,149.773746,146.2697398
05.04.04,4:00:00,-200,0.9,-200,16,54,125.710043,158.5685642
05.04.04,1:00:00,-200,2.4,-200,14.8,63.3,152.2347225,149.1156937
05.04.04,2:00:00,-200,2.2,-200,15,61.5,143.1915321,160.1304136
05.04.04,5:00:00,-200,3.1,-200,13.5,63.9,120.5478835,167.7329409
05.04.04,0:00:00,-200,4.7,-200,14.7,64.4,128.4817674,142.9353137
05.04.04,6:00:00,-200,6.2,-200,12.9,65.3,145.4739777,164.8753558
05.04.04,23:00:00,1.6,7.3,92,17,53.9,126.2434501,146.927914
05.04.04,22:00:00,1.7,7.7,89,17.4,51.8,137.5102562,143.4638019
05.04.04,21:00:00,2,8.7,100,17.5,50.9,121.461338,166.6194063
05.04.04,16:00:00,2,9.6,82,22.2,38.3,149.5062501,168.3486305
05.04.04,15:00:00,2.1,9.8,89,21.6,41.7,131.4908827,145.660408
05.04.04,20:00:00,3.1,13.6,116,17.9,49.4,156.0834277,168.2306144
05.04.04,14:00:00,2.5,12.6,106,19.5,47.5,134.2754059,166.6411961
05.04.04,7:00:00,-200,13.2,-200,13.4,62.5,149.7156959,149.6730986
05.04.04,11:00:00,3,13.7,121,16.6,55.2,146.3497396,158.7144929
05.04.04,13:00:00,3.1,15.4,114,18,51.5,124.1378179,150.8148119
05.04.04,17:00:00,3.2,16.3,111,20.3,42.8,143.9161526,165.7374946
05.04.04,10:00:00,3.1,14.3,124,15.6,57.4,134.5497259,153.3822402
05.04.04,12:00:00,3.2,15.7,114,17,54.3,127.4321284,140.2483927
05.04.04,9:00:00,-200,18.2,-200,15.3,56.7,136.562321,170.3988315
05.04.04,19:00:00,3.9,18,121,18.8,47.5,136.2079724,161.0998745
05.04.04,18:00:00,4.1,19.8,132,19.7,45.4,135.6917841,142.1025671
05.04.04,8:00:00,-200,25.8,-200,14.5,58.8,120.8526704,145.2941701
06.04.04,4:00:00,0.5,1.8,35,14.1,61.6,146.0213629,147.9486965
06.04.04,3:00:00,0.5,1.9,-200,14.5,61.4,141.8207271,158.9880944
06.04.04,2:00:00,0.5,1.5,39,15,59.2,135.7641453,141.8242017
06.04.04,1:00:00,0.8,2.7,51,15.9,57,145.543811,167.4695366
06.04.04,5:00:00,0.8,3.4,64,14.6,58.8,150.7901997,141.2335103
06.04.04,23:00:00,1.1,4.8,74,15.7,47,124.9869579,144.2902411
06.04.04,0:00:00,1,4.1,71,16.6,55.4,138.6967597,143.4022865
06.04.04,22:00:00,1.3,5.9,81,15.8,48.6,160.8713247,148.0250835
06.04.04,21:00:00,1.8,8.5,90,15.7,49.4,149.4249134,154.6623644
06.04.04,15:00:00,1.9,9.2,113,18.6,36.9,141.6300901,143.5440467
06.04.04,16:00:00,1.9,10.3,98,18.8,36.8,132.5016222,142.6925463
06.04.04,11:00:00,1.6,7.6,78,20.2,40.1,122.4251303,158.5856536
06.04.04,14:00:00,2.5,11.5,131,19.3,35.4,121.0820875,169.879349
06.04.04,6:00:00,1.7,8.5,94,14.4,58.9,158.2560057,167.8487297
06.04.04,17:00:00,2.7,14,116,17.5,40.6,152.3552678,168.1113847
06.04.04,18:00:00,3,15,120,16.8,44.3,150.7173288,142.3909968
06.04.04,13:00:00,2.9,13.6,116,20.4,34.7,153.7311768,148.9369246
06.04.04,19:00:00,3.3,15.1,126,16.3,47.7,135.0140241,150.0377185
06.04.04,20:00:00,3.2,14.8,126,15.6,50.7,131.4246312,145.1313464
06.04.04,10:00:00,2.9,14.1,107,19.6,41.8,136.2598866,151.8608662
06.04.04,12:00:00,2.6,14.5,91,20.9,36.6,150.0561851,146.3339319
06.04.04,9:00:00,4.4,22,125,18.4,46.3,135.4716519,158.7201683
06.04.04,7:00:00,4.5,24.1,134,15.3,55.2,126.8077343,151.1092597
06.04.04,8:00:00,6.2,33.7,129,16.2,52.5,147.3496272,141.100109
07.04.04,3:00:00,0.3,0.7,-200,16.1,42.4,133.3169381,154.7614304
07.04.04,4:00:00,0.3,0.7,19,15.7,45.4,151.0527845,154.8477917
07.04.04,5:00:00,0.3,0.8,32,15.3,50.1,127.2022848,153.1348213
07.04.04,2:00:00,0.4,1.4,30,15.6,44.4,152.3725221,147.518512
07.04.04,1:00:00,0.7,2.3,46,15.6,44.9,121.1897249,157.7951602
07.04.04,0:00:00,0.9,4,67,15.7,45.9,140.0763983,156.7336082
07.04.04,21:00:00,1.2,3.2,71,9.8,71.8,144.5283918,145.3340048
07.04.04,14:00:00,1.4,6.1,79,14.4,51.8,138.9740003,168.4674924
07.04.04,6:00:00,0.8,3.6,61,14.2,58.6,153.8731924,151.8526839
07.04.04,11:00:00,1.5,6.6,97,16.6,44.3,125.4809046,142.5779558
07.04.04,22:00:00,1.3,4.3,85,9.3,75.2,150.4020443,168.2116332
07.04.04,12:00:00,1.6,7.8,110,17.4,40.3,159.1771545,168.3999457
07.04.04,16:00:00,1.2,5.9,69,16.4,47.7,143.4509846,164.7981624
07.04.04,10:00:00,1.6,7.4,96,16.1,53.1,140.8919822,142.8709866
07.04.04,23:00:00,1.9,7.1,101,9.6,76,141.6933663,149.5440682
07.04.04,13:00:00,1.8,9.1,103,18.1,42.2,150.439408,147.8879243
07.04.04,9:00:00,2.3,8.6,116,13.6,61.4,151.7501113,143.7315441
07.04.04,17:00:00,2.3,12.7,96,18,37.1,141.0860669,155.0073177
07.04.04,15:00:00,1.9,7.5,104,10.9,76.4,136.8408734,150.7060091
07.04.04,20:00:00,3.3,11,116,10,74,147.6498307,150.0610311
07.04.04,18:00:00,3.3,13.5,121,14.7,48.7,137.9292621,169.8801453
