,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
38619,7,273.56,0.0,0.0,90,16,5086
29429,7,274.55,0.0,0.0,90,15,3713
36152,7,286.68,0.0,0.0,1,6,5356
40633,7,262.44,0.0,0.0,90,14,3873
34733,7,292.96,0.0,0.0,90,8,6044
46381,7,289.08,0.0,0.0,1,5,2900
35630,7,296.51,0.0,0.0,75,14,4893
13295,7,281.6,0.0,0.0,20,11,3794
6443,7,286.81,0.0,0.0,90,13,3436
35170,7,286.72,0.0,0.0,1,6,1374
3394,7,270.38,0.0,0.0,75,14,4995
22304,7,276.86,0.0,0.0,90,11,4994
1779,7,278.68,0.0,0.0,40,14,5918
18105,7,291.43,0.0,0.0,90,11,4335
601,7,286.41,0.0,0.0,90,14,5450
23413,7,280.36,0.0,0.0,40,7,6807
31010,7,273.16700000000003,0.0,0.0,0,9,5153
33761,7,283.09,0.0,0.0,90,4,836
1819,7,269.93,0.0,0.0,93,5,458
18018,7,296.71,8.4,0.0,90,7,1290
46307,7,292.34,0.0,0.0,5,8,5960
22070,7,276.8,0.0,0.0,90,4,240
15737,7,291.02,4.18,0.0,90,6,4972
5785,7,274.95,0.0,0.0,90,10,3404
6201,7,291.52,0.0,0.0,90,9,5114
47957,7,283.96,0.25,0.0,90,9,4981
43498,7,273.08,0.0,0.0,1,6,904
10052,7,265.61,0.0,0.0,5,9,5061
14297,7,281.18,0.25,0.0,56,9,5181
43544,7,278.68,0.0,0.0,1,4,911
9522,7,285.18,0.0,0.0,92,16,6659
6499,7,286.99,0.0,0.0,90,14,5556
8445,7,296.64,0.0,0.0,40,12,5754
37833,7,285.15,0.0,0.0,90,8,3039
25317,7,296.42,0.0,0.0,90,15,5351
35819,7,291.01,0.0,0.0,1,6,5608
13024,7,270.49,0.0,0.0,90,4,829
47956,7,283.96,0.25,0.0,90,9,4981
22209,7,274.05,0.0,0.0,75,8,2484
8226,7,289.88,2.29,0.0,92,7,6791
40994,7,274.22,0.0,0.0,1,6,5179
25042,7,298.034,0.0,0.0,0,16,5799
6368,7,289.17,0.0,0.0,1,15,5760
35908,7,286.22,0.0,0.0,90,12,5009
31149,7,285.122,0.0,0.0,64,4,737
20158,7,274.33,0.98,0.51,90,12,5167
38384,7,274.22,0.0,0.0,90,8,5159
28602,7,282.75,0.0,0.0,75,15,4966
20338,7,264.83,0.0,0.0,90,15,5747
29249,7,244.89,0.0,0.0,1,5,459
20538,7,249.48,0.0,0.0,1,6,748
34875,7,295.58,0.0,0.0,1,13,4691
47749,7,294.66,0.0,0.0,1,9,5145
42801,7,269.69,0.0,0.0,20,15,4400
2787,7,272.58,0.0,0.0,75,12,4753
10623,7,263.83,0.0,0.0,64,14,5398
21068,7,270.28,0.0,0.0,90,14,5662
30991,7,270.58,0.0,0.0,1,5,2703
17078,7,298.46,0.0,0.0,40,16,6278
39187,7,267.37,0.0,0.0,5,7,991
9460,7,279.53,0.0,0.0,44,8,5737
42448,7,273.95,0.0,0.0,90,10,4320
38174,7,285.69,0.0,0.0,1,4,852
47147,7,290.1,1.52,0.0,90,5,3161
24544,7,295.92,0.0,0.0,75,11,4573
17348,7,300.47,0.0,0.0,1,16,6349
33711,7,289.55,0.0,0.0,90,6,5768
17732,7,281.98,0.0,0.0,1,6,6005
29457,7,273.48,0.0,0.0,90,5,227
39359,7,275.58,0.0,0.0,5,9,5518
46011,7,291.35,0.0,0.0,90,6,5266
4359,7,259.24,0.0,0.0,1,6,3992
21786,7,283.65,0.0,0.0,90,12,4659
18539,7,291.49,1.35,0.0,90,4,879
9461,7,280.19,0.0,0.0,88,9,4899
19908,7,278.57,0.0,0.0,75,14,5370
19049,7,276.36,0.0,0.0,1,10,4202
38433,7,273.58,0.0,0.0,90,11,5033
30553,7,269.36,0.0,0.0,75,5,717
13678,7,270.52,0.0,0.0,1,11,4860
1581,7,275.76,0.0,0.0,90,15,6110
29055,7,257.78,0.0,0.0,90,5,2694
267,7,282.24,0.0,0.0,90,7,1132
42405,7,280.22,0.0,0.0,1,15,5217
17856,7,291.8,0.25,0.0,75,7,6461
19097,7,292.07,0.0,0.0,1,15,5891
31005,7,270.536,0.0,0.0,0,4,831
14412,7,283.67,0.0,0.0,1,4,357
18179,7,290.06,0.0,0.0,40,16,6262
7718,7,303.18,0.0,0.0,0,15,5931
12625,7,246.52,0.0,0.0,20,7,1070
23621,7,292.56,0.0,0.0,75,12,4918
24619,7,297.29,0.0,0.0,75,13,3550
30974,7,274.42,0.0,0.0,1,12,4297
1434,7,265.6,0.0,0.0,90,5,574
38377,7,274.65,0.0,0.0,90,5,2805
861,7,268.99,0.0,0.0,40,8,3246
41204,7,264.79,0.0,0.0,90,12,3924
29995,7,262.35,0.0,0.0,5,15,5287
21984,7,273.94,0.0,0.0,90,9,5117
5991,7,281.24,0.0,0.0,1,11,4477
27871,7,285.28,0.0,0.0,1,9,3175
32519,7,281.16,0.0,0.0,90,6,5394
31370,7,279.36,0.0,0.0,75,14,5442
4457,7,268.73,0.0,0.0,1,14,5807
2850,7,274.8,0.0,0.0,90,6,1142
11551,7,276.793,0.0,0.0,64,11,4833
40932,7,269.44,0.0,0.0,90,15,5570
24964,7,289.872,0.0,0.0,92,10,4524
18111,7,291.81,0.0,0.0,75,15,5716
33081,7,275.95,0.0,0.0,90,12,4973
30230,7,275.5,0.0,0.0,1,11,4862
34940,7,291.55,0.0,0.0,90,9,4784
29281,7,266.88,0.0,0.0,1,13,4752
45367,7,292.86,0.0,0.0,90,9,5134
38480,7,276.35,0.0,0.0,90,4,813
38129,7,282.94,0.0,0.0,1,7,6451
15471,7,292.15,0.0,0.0,1,9,3099
1971,7,271.36,0.0,0.0,90,10,4531
41814,7,270.55,0.0,0.0,90,16,3247
22791,7,283.48,0.76,0.0,90,10,4226
38245,7,290.02,0.0,0.0,5,15,4933
23691,7,290.82,0.64,0.0,90,15,5406
23721,7,288.95,0.0,0.0,90,8,1941
47079,7,291.8,1.78,0.0,90,5,551
28288,7,275.89,0.0,0.0,1,16,6292
42357,7,274.65,0.0,0.0,1,14,5448
40601,7,251.93,0.0,0.0,1,11,4155
33770,7,281.77,0.0,0.0,90,7,6530
30261,7,275.02,0.0,0.0,90,5,2609
29897,7,267.22,0.0,0.0,90,15,4404
11094,7,254.44,0.0,0.0,90,11,3829
41697,7,261.15,0.0,0.0,1,11,4837
4015,7,269.6,0.0,0.0,90,11,4747
13193,7,261.86,0.0,0.0,1,5,2686
21161,7,264.15,0.0,0.0,90,13,4494
10725,7,258.38,0.51,0.0,64,10,3567
7429,7,301.66,0.0,0.0,40,15,3253
305,7,280.82,0.0,0.0,85,5,2606
44053,7,291.79,0.0,0.0,40,14,4091
18685,7,276.81,0.0,0.0,1,6,5814
42609,7,272.36,0.0,0.0,1,10,3617
34130,7,284.89,0.0,0.0,90,9,4909
28923,7,266.08,0.0,0.0,40,8,5934
15043,7,291.92,0.0,0.0,92,14,5157
27457,7,271.73,0.0,0.0,0,5,2743
31125,7,272.296,0.0,0.0,12,4,402
1032,7,278.66,0.0,0.0,1,10,4719
24538,7,285.48,0.0,0.0,1,5,2970
3522,7,273.32,0.0,0.0,90,15,5177
29020,7,265.22,0.0,0.0,90,10,2206
11214,7,270.47,0.0,0.0,64,6,1103
38483,7,275.72,0.0,0.0,90,7,6221
27094,7,293.58,0.0,0.0,64,13,4532
43522,7,274.53,0.0,0.0,1,6,5769
22275,7,278.3,0.0,0.0,90,11,4866
30885,7,257.15,0.0,0.0,1,4,878
7140,7,292.17,0.0,0.0,32,9,2803
9281,7,287.63,0.0,0.0,90,6,1399
16190,7,293.43,0.0,0.0,1,10,4258
43146,7,275.56,0.0,0.0,1,4,949
17602,7,292.39,0.0,0.0,1,9,4933
20368,7,263.14,0.0,0.0,1,6,1043
1324,7,283.08,0.0,0.0,75,9,5419
40287,7,250.01,0.0,0.0,1,8,4901
1634,7,276.24,0.0,0.0,90,8,1613
25658,7,299.75,0.0,0.0,76,16,6048
19701,7,265.87,0.0,0.0,40,9,2703
20723,7,266.15,0.0,0.0,90,13,4740
29096,7,251.82,0.0,0.0,1,9,5320
1869,7,272.41,0.0,0.0,90,11,3761
44345,7,305.37,0.0,0.0,1,15,6184
25358,7,291.32,0.0,0.0,90,8,2497
41691,7,256.55,0.0,0.0,1,5,2858
20565,7,256.35,0.0,0.0,1,13,4477
39160,7,263.92,0.0,0.0,1,4,861
26040,7,294.56,0.0,0.0,1,13,5090
27119,7,287.86,0.0,0.0,0,14,4949
10649,7,260.8,0.0,0.0,64,16,6314
22976,7,275.36,0.0,0.0,1,6,5639
19683,7,273.23,0.0,0.0,90,10,2142
21670,7,291.5,0.0,0.0,90,12,4780
111,7,275.55,0.0,0.0,75,9,4568
16163,7,287.38,0.0,0.0,1,6,5741
46157,7,299.01,0.0,0.0,75,14,5032
3748,7,257.4,0.0,0.0,40,10,4334
31560,7,273.22,0.0,0.0,5,9,5109
34745,7,292.59,0.0,0.0,90,15,5652
43990,7,281.55,0.0,0.0,1,5,2640
35947,7,297.58,0.0,0.0,40,16,6066
13489,7,287.01,0.0,0.0,20,14,5485
47342,7,291.48,0.25,0.0,1,5,590
35657,7,295.69,0.0,0.0,75,11,4644
32417,7,274.58,0.0,0.0,1,5,2703
40625,7,257.35,0.0,0.0,90,10,3338
37746,7,284.29,0.0,0.0,90,9,5389
13479,7,277.92,0.0,0.0,75,4,830
8369,7,298.14,0.0,0.0,0,15,5799
23653,7,294.01,0.0,0.0,20,10,4694
18081,7,295.56,0.0,0.0,90,11,4742
37940,7,277.21,0.0,0.0,1,9,5495
22129,7,280.36,0.0,0.0,90,4,879
3366,7,254.16,0.0,0.0,2,7,5100
25141,7,296.54,0.0,0.0,20,8,4598
27086,7,287.53,0.0,0.0,44,5,3047
42840,7,265.99,0.0,0.0,1,6,5147
26338,7,296.72,0.0,0.0,40,11,3615
22794,7,283.48,0.76,0.0,90,10,4226
28159,7,285.82,0.0,0.0,90,15,5705
977,7,277.68,0.0,0.0,90,8,6264
2490,7,268.58,0.0,0.0,90,14,4240
16345,7,294.16,5.59,0.0,1,16,6006
22713,7,287.62,0.0,0.0,40,4,390
14346,7,280.99,0.0,0.0,32,10,4916
15438,7,295.47,0.0,0.0,76,9,3336
26551,7,292.0,0.0,0.0,1,9,4380
32097,7,276.02,0.0,0.0,90,11,3701
35045,7,297.84,0.0,0.0,1,12,4222
43383,7,276.61,0.0,0.0,1,14,5220
47747,7,293.45,0.0,0.0,20,7,6533
14837,7,291.11,0.25,0.0,24,4,847
41089,7,254.76,0.0,0.0,1,4,910
22985,7,291.64,0.0,0.0,40,15,5476
33236,7,276.01,0.0,0.0,90,6,5444
44288,7,286.58,0.0,0.0,1,7,6019
23389,7,280.24,0.0,0.0,40,6,5922
46343,7,296.61,0.0,0.0,75,15,5655
12067,7,253.14,0.0,0.0,1,4,724
46862,7,293.55,0.0,0.0,90,9,4777
39455,7,284.02,0.0,0.0,90,8,5454
40734,7,258.43,0.0,0.0,40,9,4847
9774,7,269.56,0.0,0.0,64,6,5669
11338,7,266.47,0.0,0.0,64,16,6421
8851,7,299.2,0.25,0.0,8,13,4990
24912,7,294.25,0.0,0.0,20,6,5402
46132,7,300.22,0.0,0.0,20,14,4944
9111,7,283.29,0.51,0.0,0,8,5674
4780,7,278.74,0.0,0.0,1,14,5600
17102,7,299.57,0.0,0.0,40,16,6269
44422,7,289.95,0.0,0.0,1,5,844
7107,7,287.83,0.0,0.0,12,5,2935
28729,7,275.34,0.0,0.0,90,10,4381
5111,7,271.21,0.0,0.0,90,4,253
35965,7,291.5,0.0,0.0,1,10,4049
8647,7,302.7,0.0,0.0,56,13,4751
30708,7,259.22,0.0,0.0,5,8,6013
1281,7,285.95,0.0,0.0,75,14,3966
24987,7,294.478,0.0,0.0,0,9,3436
16072,7,290.38,0.73,0.0,90,6,843
11715,7,264.05,0.0,0.0,64,6,5335
31430,7,266.01,0.0,0.0,1,9,5165
41754,7,270.22,0.0,0.0,90,6,4627
38177,7,285.42,0.0,0.0,5,7,5827
31088,7,288.567,0.0,0.0,0,15,5955
27918,7,278.9,0.0,0.0,1,8,5495
20262,7,266.95,0.0,0.0,1,13,4928
44750,7,287.58,0.0,0.0,75,7,6097
22826,7,280.65,0.0,0.0,90,15,5985
27255,7,287.724,0.0,0.0,36,8,5998
24350,7,298.32,0.0,0.0,0,12,4959
1677,7,274.89,0.0,0.0,90,12,4777
43810,7,297.15,0.0,0.0,5,15,6262
741,7,271.7,0.0,0.0,40,8,6195
4754,7,272.62,0.0,0.0,40,12,5322
3916,7,274.38,0.0,0.0,75,14,5162
315,7,285.88,0.0,0.0,1,14,5238
10668,7,260.57,0.0,0.0,90,5,804
47806,7,289.02,0.0,0.0,90,12,4725
43594,7,278.02,0.0,0.0,1,6,5813
47787,7,288.29,5.12,0.0,90,4,858
11377,7,270.53,0.0,0.0,90,6,1233
22499,7,298.85,0.0,0.0,40,16,4590
10501,7,255.94,0.0,0.0,64,6,797
14604,7,288.85,0.0,0.0,24,7,1754
4882,7,275.02,0.0,0.0,90,6,5597
5628,7,295.68,0.0,0.0,1,16,6725
4322,7,272.87,0.0,0.0,90,9,3570
15446,7,297.22,0.0,0.0,92,12,4334
21862,7,274.86,0.0,0.0,40,5,2651
3856,7,270.03,0.0,0.0,90,11,3488
16812,7,293.97,2.29,0.0,40,5,2672
30603,7,266.94,0.0,0.0,90,7,5606
43811,7,297.38,0.0,0.0,1,16,6662
14709,7,299.9,0.0,0.0,20,16,6511
26213,7,296.89,0.0,0.0,1,13,4147
27111,7,287.246,0.0,0.0,80,6,5487
28363,7,273.88,0.0,0.0,90,5,2584
38545,7,275.0,0.0,0.0,90,14,4856
24295,7,294.05,0.0,0.0,12,5,782
32247,7,285.77,0.0,0.0,40,16,6701
7711,7,292.35,0.0,0.0,0,6,6203
25405,7,293.54,0.0,0.0,40,7,5874
8200,7,290.7,0.0,0.0,80,10,4393
17530,7,288.37,0.0,0.0,90,5,2957
45273,7,290.62,0.0,0.0,1,7,1499
38548,7,274.21,0.0,0.0,90,16,6321
9628,7,275.15,0.0,0.0,90,14,5512
937,7,278.19,0.0,0.0,90,14,5490
13102,7,261.5,0.0,0.0,20,10,3797
32122,7,276.15,0.0,0.0,90,4,805
2067,7,275.26,0.0,0.0,90,10,3021
35702,7,296.23,0.0,0.0,90,11,4775
11314,7,256.25,0.0,0.0,64,16,6273
31406,7,272.71,0.0,0.0,20,12,4816
38180,7,289.07,0.0,0.0,1,10,4730
36740,7,297.75,0.0,0.0,75,15,5977
34207,7,301.36,0.0,0.0,20,13,5051
25490,7,301.02,0.0,0.0,32,16,6056
32261,7,273.65,0.0,0.0,1,6,1382
38889,7,273.55,0.0,0.0,75,10,4456
10696,7,254.38,0.0,0.0,75,8,1867
47275,7,294.61,0.25,0.0,90,6,1529
43429,7,272.6,0.0,0.0,75,9,5842
1883,7,272.07,0.0,0.0,90,15,4400
19471,7,274.65,0.0,0.0,1,6,1302
17417,7,296.39,0.0,0.0,1,9,2694
15132,7,291.86,0.0,0.0,12,7,2412
38930,7,279.87,0.0,0.0,90,15,5730
12603,7,253.52,0.0,0.0,90,9,3584
32403,7,283.96,0.0,0.0,75,15,5587
21022,7,267.63,0.0,0.0,1,16,5814
718,7,272.6,0.0,0.0,1,9,2442
41499,7,271.64,0.0,0.0,5,11,4842
48025,7,288.18,0.0,0.0,1,4,888
27211,7,279.867,0.0,0.0,0,11,4114
19818,7,267.58,0.0,0.0,1,6,5592
36969,7,282.87,0.0,0.0,90,8,6302
30715,7,264.72,0.0,0.0,1,15,5695
13386,7,274.47,0.0,0.0,90,7,6421
15818,7,288.72,0.0,0.0,20,7,6739
11554,7,276.793,0.0,0.0,64,14,5594
426,7,282.27,0.0,0.0,92,16,4945
27501,7,276.955,0.0,0.0,0,4,447
7277,7,300.15,0.0,0.0,1,11,5301
16017,7,291.77,0.0,0.0,1,8,5031
18769,7,277.38,0.0,0.0,1,7,1647
26203,7,285.47,0.0,0.0,1,5,2841
19601,7,270.79,0.0,0.0,1,11,5060
44571,7,298.68,0.0,0.0,40,12,5031
30605,7,267.48,0.0,0.0,90,8,3998
22677,7,284.32,0.0,0.0,20,13,5521
43880,7,291.72,0.0,0.0,1,9,4932
43458,7,282.36,0.0,0.0,1,14,5803
45534,7,296.0,0.0,0.0,90,13,4799
1027,7,275.35,0.0,0.0,20,5,2471
4316,7,272.63,0.0,0.0,90,6,1329
29145,7,251.46,0.0,0.0,1,4,864
42375,7,267.62,0.0,0.0,1,9,4900
29561,7,269.14,0.0,0.0,75,7,4800
22716,7,287.3,0.0,0.0,1,5,629
2017,7,264.25,0.0,0.0,20,6,1104
28588,7,283.35,0.0,0.0,75,8,5279
42379,7,273.84,0.0,0.0,1,13,5398
20885,7,273.65,0.0,0.0,90,10,4488
17546,7,288.23,0.0,0.0,90,10,4458
19261,7,280.37,0.0,0.0,90,9,3356
23965,7,297.5,0.0,0.0,40,12,4798
46291,7,301.22,0.0,0.0,40,16,5632
21787,7,284.84,0.0,0.0,90,13,4820
43785,7,295.51,0.0,0.0,1,15,6103
47598,7,289.76,0.0,0.0,1,5,3055
33710,7,289.55,0.0,0.0,90,6,5768
31844,7,271.84,0.0,0.0,90,10,4262
40465,7,277.07,0.0,0.0,40,13,4784
13012,7,275.02,0.25,0.0,90,16,6309
20725,7,266.58,0.0,0.0,90,15,5661
13342,7,267.14,0.25,0.0,90,10,4223
6195,7,292.08,0.0,0.0,90,7,6136
30414,7,274.15,0.0,0.0,90,5,2711
19026,7,287.77,0.0,0.0,40,14,5353
39706,7,259.65,0.0,0.0,1,6,5981
5369,7,276.63,0.0,0.0,1,14,4271
6892,7,295.02,0.0,0.0,48,15,5969
15021,7,295.06,0.0,0.0,0,16,4883
9604,7,276.15,0.0,0.0,90,14,5379
42516,7,268.46,0.0,0.0,75,8,6218
46722,7,291.44,0.0,0.0,1,6,5767
5787,7,276.9,0.0,0.0,90,12,4287
24548,7,298.58,0.0,0.0,40,15,5212
12430,7,257.39,0.0,0.0,1,7,1718
3474,7,270.21,0.0,0.0,90,8,1426
40554,7,260.23,0.0,0.0,90,14,3557
45371,7,296.35,0.0,0.0,75,13,4901
43909,7,291.88,0.0,0.0,90,13,4583
47477,7,283.88,2.29,0.0,1,5,3036
39210,7,279.81,0.0,0.0,1,6,2101
45507,7,300.88,0.0,0.0,40,13,4667
14068,7,291.03,0.0,0.0,32,16,6493
18057,7,299.56,0.0,0.0,1,16,4183
3823,7,266.63,0.0,0.0,90,8,2976
35513,7,292.28,0.0,0.0,20,7,6446
20984,7,271.94,0.0,0.0,90,12,4093
3656,7,259.75,0.0,0.0,20,9,3798
28810,7,273.77,0.0,0.0,90,9,2334
1644,7,280.8,0.0,0.0,90,16,4135
24224,7,290.64,0.0,0.0,0,6,5764
36686,7,295.0,0.0,0.0,90,16,4709
30011,7,250.1,0.0,0.0,40,7,6414
10083,7,263.89,0.0,0.0,5,16,4164
20937,7,271.51,0.0,0.0,1,8,2231
39521,7,265.35,0.0,0.0,90,12,3991
35256,7,300.28,0.0,0.0,75,13,5023
16340,7,293.22,4.57,0.0,90,15,5205
38023,7,285.62,0.0,0.0,90,16,5203
15135,7,290.91,0.0,0.0,8,5,658
553,7,285.5,0.0,0.0,90,7,5722
23564,7,300.52,0.0,0.0,75,14,5328
44405,7,302.54,0.0,0.0,5,12,4176
19460,7,277.86,0.0,0.0,40,12,4960
36383,7,288.0,0.0,0.0,1,6,5156
40838,7,276.22,0.0,0.0,90,14,4464
44264,7,288.55,0.0,0.0,75,9,4865
13799,7,295.22,0.0,0.0,40,14,4027
26854,7,293.83,0.0,0.0,24,14,4483
48089,7,280.92,0.0,0.0,90,9,5320
22695,7,287.75,0.0,0.0,1,10,4482
43260,7,269.51,0.0,0.0,90,16,1461
37062,7,289.65,0.0,0.0,1,5,3017
7178,7,295.21,0.0,0.0,90,10,4764
19685,7,272.55,0.0,0.0,90,12,3232
27229,7,282.565,0.0,0.0,0,5,2577
3524,7,273.41,0.0,0.0,90,16,6202
18895,7,285.62,0.0,0.0,90,13,5109
39184,7,268.15,0.0,0.0,1,4,266
7514,7,297.08,0.0,0.0,76,6,6055
3295,7,245.7,0.0,0.0,0,6,1198
156,7,277.31,0.0,0.0,75,7,6449
36648,7,291.62,0.0,0.0,90,16,4560
37320,7,296.28,0.0,0.0,1,15,5806
21454,7,274.01,0.0,0.0,90,8,5556
20373,7,269.82,0.0,0.0,1,12,4236
44523,7,294.29,0.0,0.0,90,11,4744
21531,7,286.81,0.0,0.0,40,14,5167
46312,7,300.86,0.0,0.0,20,13,4875
8682,7,306.79,0.0,0.0,8,16,6653
18856,7,285.84,3.13,0.0,90,4,892
29179,7,260.65,0.0,0.0,90,9,4429
762,7,273.0,0.0,0.0,20,5,2519
36866,7,287.83,0.0,0.0,1,8,2667
29666,7,271.59,0.0,0.0,40,16,3594
3788,7,262.06,0.0,0.0,75,10,3479
25413,7,301.69,0.0,0.0,75,15,4963
20805,7,271.15,0.0,0.0,90,11,3590
47746,7,294.9,0.0,0.0,40,6,5667
8427,7,284.24,0.0,0.0,36,6,5893
22306,7,277.58,0.0,0.0,90,12,5218
46360,7,286.69,0.0,0.0,90,8,5736
7056,7,298.38,0.0,0.0,0,11,4665
2782,7,264.88,0.0,0.0,75,7,6852
16641,7,297.98,0.0,0.0,40,11,4907
38109,7,285.74,0.0,0.0,1,11,4889
19798,7,275.41,0.0,0.0,90,16,6401
4320,7,272.72,0.0,0.0,90,7,2224
817,7,278.7,0.0,0.0,20,12,5286
22493,7,291.43,0.0,0.0,40,9,4321
21325,7,272.48,0.0,0.0,90,4,869
20422,7,268.29,0.0,0.0,1,9,4836
28012,7,273.55,0.0,0.0,1,5,648
40928,7,267.22,0.0,0.0,90,11,4510
28065,7,280.48,0.0,0.0,90,10,4044
42611,7,274.72,0.0,0.0,40,12,4628
26454,7,296.76,0.0,0.0,1,15,5342
21655,7,278.28,0.0,0.0,1,7,6860
9844,7,275.39,0.0,0.0,75,5,2932
40485,7,274.82,0.0,0.0,40,6,5614
9312,7,282.42,0.0,0.0,90,8,2293
11308,7,249.8,0.0,0.0,75,9,4669
46511,7,296.01,0.0,0.0,90,13,4726
30103,7,270.71,0.0,0.0,90,13,4497
11976,7,256.54,0.0,0.0,20,9,4634
28302,7,274.34,0.0,0.0,90,6,5654
34177,7,280.75,0.0,0.0,1,7,6533
1096,7,279.95,0.0,0.0,90,7,1120
33031,7,286.89,0.0,0.0,90,16,6376
45804,7,295.28,0.0,0.0,75,8,5288
1282,7,285.65,0.0,0.0,75,15,4083
47848,7,288.07,0.25,0.0,90,10,4266
4112,7,271.37,0.0,0.0,90,14,5393
6744,7,287.82,2.16,0.0,56,16,6744
3767,7,260.53,0.0,0.0,1,13,5206
33304,7,279.61,0.0,0.0,40,9,5170
26968,7,280.93,0.0,0.0,0,8,5836
2273,7,267.87,0.0,0.0,90,9,5000
14700,7,287.16,0.25,0.0,40,7,6868
26830,7,292.2,0.0,0.0,92,14,4794
8412,7,295.95,0.0,0.0,0,15,6018
33305,7,281.27,0.0,0.0,75,10,4720
28021,7,284.42,0.0,0.0,1,14,4161
32043,7,275.72,0.0,0.0,90,5,618
39466,7,285.5,0.0,0.0,90,13,5004
44017,7,280.16,0.0,0.0,1,4,440
18434,7,283.84,0.0,0.0,75,8,2147
6362,7,281.42,0.0,0.0,1,9,4971
17101,7,299.65,0.0,0.0,1,15,5664
38260,7,283.46,0.0,0.0,1,6,5842
25791,7,289.5,0.0,0.0,0,5,2841
40151,7,257.79,0.0,0.0,90,9,3529
25511,7,297.0,0.0,0.0,0,13,4781
45422,7,307.69,0.0,0.0,1,14,5319
45096,7,295.57,0.0,0.0,90,14,4935
29759,7,253.03,0.0,0.0,1,11,4358
34939,7,291.35,0.0,0.0,90,8,5679
15431,7,294.14,0.0,0.0,80,4,487
41911,7,279.08,0.0,0.0,40,16,6445
32571,7,273.88,0.0,0.0,90,8,5665
9728,7,279.04,0.0,0.0,64,8,3379
3905,7,268.77,0.0,0.0,90,4,808
17391,7,295.55,0.0,0.0,5,8,2767
16144,7,290.53,0.0,0.0,1,8,5354
37025,7,296.29,0.0,0.0,1,16,4432
28642,7,275.84,0.0,0.0,90,16,6057
43783,7,294.35,0.0,0.0,1,13,5332
39924,7,273.82,0.0,0.0,75,16,6677
43071,7,268.81,0.0,0.0,1,9,4933
20444,7,273.41,0.0,0.0,90,15,5623
18708,7,277.75,0.0,0.0,1,7,6258
44519,7,293.01,0.0,0.0,90,8,5716
3705,7,262.21,0.0,0.0,75,8,4718
2473,7,265.62,0.0,0.0,90,4,399
28812,7,274.55,0.0,0.0,90,12,3960
30487,7,271.89,0.0,0.0,90,13,4304
722,7,278.54,0.0,0.0,40,13,3892
46045,7,290.22,0.0,0.0,1,5,903
41091,7,255.3,0.0,0.0,1,6,5585
12747,7,272.02,0.0,0.0,90,14,5607
47680,7,300.55,0.0,0.0,75,13,4830
9977,7,272.26,0.0,0.0,64,10,4472
9934,7,278.8,0.0,0.0,90,10,3357
45738,7,302.15,0.0,0.0,75,13,4779
21788,7,284.84,0.0,0.0,90,13,4820
19968,7,276.87,0.0,0.0,90,8,1656
33489,7,291.86,0.0,0.0,75,14,5242
21430,7,270.8,0.0,0.0,90,5,2677
33193,7,278.82,0.0,0.0,90,8,2104
11384,7,271.46,0.0,0.0,64,13,4509
4672,7,277.34,0.0,0.0,90,6,650
10463,7,256.53,0.0,0.0,5,13,5237
13202,7,275.71,0.0,0.0,75,14,5384
37592,7,292.58,0.0,0.0,1,15,5225
30069,7,269.08,0.0,0.0,40,13,4276
39923,7,273.93,0.0,0.0,75,15,5847
9501,7,279.95,0.25,0.0,20,8,5995
46696,7,295.68,0.0,0.0,20,4,940
501,7,288.61,0.0,0.0,75,12,4639
30508,7,270.55,0.0,0.0,90,8,5830
14395,7,288.44,0.0,0.0,1,11,4854
47006,7,292.39,1.82,0.0,90,16,6088
26010,7,289.96,0.0,0.0,1,8,5798
43807,7,295.36,0.0,0.0,1,12,5528
14981,7,285.93,1.66,0.0,90,11,4991
6091,7,300.45,0.0,0.0,1,16,6366
20473,7,273.74,0.0,0.06,90,12,4879
26831,7,290.77,7.13,0.0,92,15,5400
32319,7,281.28,0.0,0.0,90,6,5453
27532,7,287.296,0.0,0.0,0,12,3921
35169,7,286.72,0.0,0.0,1,6,1374
40484,7,274.68,0.0,0.0,1,5,2944
38819,7,267.86,0.0,0.0,90,16,6057
2132,7,267.68,0.0,0.0,90,12,4814
3410,7,268.4,0.0,0.0,90,14,5323
18014,7,297.33,1.8,0.0,90,6,880
16565,7,289.81,0.0,0.0,40,7,5355
38584,7,275.28,0.0,0.0,75,8,5995
33976,7,281.09,0.0,0.0,1,6,5982
25182,7,295.22,10.67,0.0,90,16,7
6876,7,288.37,0.25,0.0,68,4,786
18456,7,289.68,0.0,0.0,1,9,5023
35001,7,294.35,0.0,0.0,75,12,4091
22146,7,280.22,0.0,0.0,90,13,4939
12535,7,262.77,0.0,0.0,75,13,4505
9419,7,287.63,0.0,0.0,1,6,5593
44815,7,293.72,0.0,0.0,90,11,4085
11286,7,250.8,0.0,0.0,1,9,3902
26784,7,289.775,0.0,0.0,56,15,5365
9378,7,294.83,0.0,0.0,1,12,4910
30535,7,267.38,0.0,0.0,1,11,5109
46902,7,293.74,0.0,0.0,40,14,4994
4931,7,277.22,0.0,0.0,90,9,5289
39705,7,260.15,0.0,0.0,1,5,2963
43011,7,270.62,0.0,0.0,1,14,5237
33831,7,279.29,0.0,0.0,90,11,3998
12761,7,265.01,0.0,0.0,20,4,433
22514,7,291.22,0.0,0.0,1,8,2116
30653,7,273.86,0.0,0.0,90,5,2786
