,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
43388,279.0,0.0,0.0,40,19,3481,0,0,0,0,0,0,0,1,0,0,0,0
31812,274.15,0.0,0.0,75,3,351,0,0,0,0,0,0,0,1,0,0,0,0
38291,281.0,0.0,0.0,1,13,4880,0,0,0,0,0,0,0,1,0,0,0,0
21321,272.48,0.0,0.0,90,1,340,0,0,0,0,0,0,0,1,0,0,0,0
43491,278.5,0.0,0.0,1,23,2760,0,0,0,0,0,0,0,1,0,0,0,0
177,281.25,0.0,0.0,92,6,5875,0,0,0,0,0,0,0,1,0,0,0,0
15379,300.98,0.0,0.0,44,13,5319,0,0,0,0,0,0,0,1,0,0,0,0
24311,302.66,0.0,0.0,80,21,2677,0,0,0,0,0,0,0,1,0,0,0,0
2663,262.46,0.0,0.0,90,7,6380,0,0,0,0,0,0,0,1,0,0,0,0
46881,295.57,0.0,0.0,90,19,3231,0,0,0,0,0,0,0,1,0,0,0,0
13302,286.78,0.0,0.0,75,18,3518,0,0,0,0,0,0,0,1,0,0,0,0
29776,254.49,0.0,0.0,90,2,366,0,0,0,0,0,0,0,1,0,0,0,0
26143,292.92,0.0,0.0,40,7,5918,0,0,0,0,0,0,0,1,0,0,0,0
47261,300.79,0.25,0.0,1,17,5418,0,0,0,0,0,0,0,1,0,0,0,0
24607,287.13,0.0,0.0,75,1,940,0,0,0,0,0,0,0,1,0,0,0,0
45219,289.22,0.0,0.0,1,7,6222,0,0,0,0,0,0,0,1,0,0,0,0
10992,268.77,0.0,0.0,64,20,2229,0,0,0,0,0,0,0,1,0,0,0,0
7401,297.79,0.0,0.0,1,11,5123,0,0,0,0,0,0,0,1,0,0,0,0
27228,282.382,0.0,0.0,0,4,797,0,0,0,0,0,0,0,1,0,0,0,0
19581,274.82,0.0,0.0,90,2,271,0,0,0,0,0,0,0,1,0,0,0,0
3915,274.19,0.0,0.0,90,13,4821,0,0,0,0,0,0,0,1,0,0,0,0
30418,274.08,0.0,0.0,90,7,5909,0,0,0,0,0,0,0,1,0,0,0,0
32956,291.9,0.0,0.0,1,19,3813,0,0,0,0,0,0,0,1,0,0,0,0
45422,307.69,0.0,0.0,1,14,5319,0,0,0,0,0,0,0,1,0,0,0,0
30877,260.42,0.0,0.0,90,20,2706,0,0,0,0,0,0,0,1,0,0,0,0
14331,286.26,0.0,0.0,8,19,3679,0,0,0,0,0,0,0,1,0,0,0,0
12406,259.31,0.0,0.0,90,7,3178,0,0,0,0,0,0,0,1,0,0,0,0
7663,293.64,8.64,0.0,20,4,391,0,0,0,0,0,0,0,1,0,0,0,0
43239,271.09,0.0,0.0,90,9,1755,0,0,0,0,0,0,0,1,0,0,0,0
29364,272.22,0.0,0.0,1,23,1441,0,0,0,0,0,0,0,1,0,0,0,0
25114,301.06,0.0,0.0,75,11,4359,0,0,0,0,0,0,0,1,0,0,0,0
23049,280.72,0.0,0.0,75,7,7130,0,0,0,0,0,0,0,1,0,0,0,0
47056,295.82,1.78,0.0,20,20,3071,0,0,0,0,0,0,0,1,0,0,0,0
7870,294.38,0.0,0.0,56,0,642,0,0,0,0,0,0,0,1,0,0,0,0
42384,276.38,0.0,0.0,1,18,4952,0,0,0,0,0,0,0,1,0,0,0,0
35931,285.22,0.0,0.0,90,1,434,0,0,0,0,0,0,0,1,0,0,0,0
17589,291.29,0.0,0.0,1,20,3334,0,0,0,0,0,0,0,1,0,0,0,0
10712,255.64,0.0,0.0,90,0,442,0,0,0,0,0,0,0,1,0,0,0,0
22294,273.08,0.0,0.0,90,6,5709,0,0,0,0,0,0,0,1,0,0,0,0
8403,288.8,0.0,0.0,32,1,418,0,0,0,0,0,0,0,1,0,0,0,0
29843,259.69,0.0,0.0,1,14,4800,0,0,0,0,0,0,0,1,0,0,0,0
6262,290.39,0.0,0.0,90,23,1016,0,0,0,0,0,0,0,1,0,0,0,0
38171,286.88,0.0,0.0,1,1,427,0,0,0,0,0,0,0,1,0,0,0,0
7792,301.86,0.0,0.0,8,22,2920,0,0,0,0,0,0,0,1,0,0,0,0
33770,281.77,0.0,0.0,90,7,6530,0,0,0,0,0,0,0,1,0,0,0,0
11903,255.93,0.0,0.0,0,8,5269,0,0,0,0,0,0,0,1,0,0,0,0
9973,268.34,0.0,0.0,64,6,5991,0,0,0,0,0,0,0,1,0,0,0,0
21070,270.08,0.0,0.0,90,16,6824,0,0,0,0,0,0,0,1,0,0,0,0
40615,249.96,0.0,0.0,1,1,756,0,0,0,0,0,0,0,1,0,0,0,0
23437,278.16,0.0,0.0,1,7,6669,0,0,0,0,0,0,0,1,0,0,0,0
14792,292.59,1.59,0.0,90,2,543,0,0,0,0,0,0,0,1,0,0,0,0
28338,274.02,0.0,0.0,90,20,2010,0,0,0,0,0,0,0,1,0,0,0,0
2762,270.22,0.0,0.0,75,8,6094,0,0,0,0,0,0,0,1,0,0,0,0
18434,283.84,0.0,0.0,75,8,2147,0,0,0,0,0,0,0,1,0,0,0,0
27603,279.589,0.0,0.0,92,11,4159,0,0,0,0,0,0,0,1,0,0,0,0
20878,275.86,0.0,0.0,90,1,365,0,0,0,0,0,0,0,1,0,0,0,0
18595,289.72,0.0,0.0,1,21,2997,0,0,0,0,0,0,0,1,0,0,0,0
46273,291.95,0.0,0.0,1,23,1224,0,0,0,0,0,0,0,1,0,0,0,0
31205,277.15,0.0,0.0,1,6,5423,0,0,0,0,0,0,0,1,0,0,0,0
3386,268.0,0.0,0.0,75,4,774,0,0,0,0,0,0,0,1,0,0,0,0
12242,260.26,0.0,0.0,1,11,5185,0,0,0,0,0,0,0,1,0,0,0,0
42876,270.86,0.0,0.0,90,7,4096,0,0,0,0,0,0,0,1,0,0,0,0
21731,288.3,0.0,0.0,1,10,4679,0,0,0,0,0,0,0,1,0,0,0,0
16248,292.2,0.0,0.0,1,8,1613,0,0,0,0,0,0,0,1,0,0,0,0
27004,289.84,0.0,0.0,24,19,3593,0,0,0,0,0,0,0,1,0,0,0,0
14886,288.21,0.0,0.0,92,4,849,0,0,0,0,0,0,0,1,0,0,0,0
41509,274.62,0.0,0.0,1,21,2493,0,0,0,0,0,0,0,1,0,0,0,0
23731,291.03,1.27,0.0,75,15,4143,0,0,0,0,0,0,0,1,0,0,0,0
5204,274.34,0.0,0.0,90,10,4595,0,0,0,0,0,0,0,1,0,0,0,0
33482,282.89,0.0,0.0,90,7,7011,0,0,0,0,0,0,0,1,0,0,0,0
25063,297.888,0.0,0.0,0,13,4033,0,0,0,0,0,0,0,1,0,0,0,0
34681,288.09,0.0,0.0,90,7,5665,0,0,0,0,0,0,0,1,0,0,0,0
38582,275.28,0.0,0.0,75,7,6258,0,0,0,0,0,0,0,1,0,0,0,0
15703,291.68,0.0,0.0,1,2,341,0,0,0,0,0,0,0,1,0,0,0,0
9321,283.9,0.0,0.0,90,15,4608,0,0,0,0,0,0,0,1,0,0,0,0
8928,290.89,0.0,0.0,75,10,4782,0,0,0,0,0,0,0,1,0,0,0,0
21888,273.08,0.0,0.0,90,5,2577,0,0,0,0,0,0,0,1,0,0,0,0
39371,272.3,0.0,0.0,40,21,3619,0,0,0,0,0,0,0,1,0,0,0,0
26563,293.98,0.0,0.0,90,19,2790,0,0,0,0,0,0,0,1,0,0,0,0
10796,264.87,0.0,0.0,64,13,5407,0,0,0,0,0,0,0,1,0,0,0,0
14639,298.42,0.0,0.0,90,18,2982,0,0,0,0,0,0,0,1,0,0,0,0
38454,273.08,0.0,0.0,90,8,1840,0,0,0,0,0,0,0,1,0,0,0,0
28077,278.15,0.0,0.0,1,22,1239,0,0,0,0,0,0,0,1,0,0,0,0
16038,288.08,0.6,0.0,1,3,452,0,0,0,0,0,0,0,1,0,0,0,0
19443,278.89,0.0,0.0,90,6,5719,0,0,0,0,0,0,0,1,0,0,0,0
34702,285.58,0.0,0.0,1,3,381,0,0,0,0,0,0,0,1,0,0,0,0
578,289.61,0.0,0.0,90,18,4416,0,0,0,0,0,0,0,1,0,0,0,0
13632,277.9,0.0,0.0,90,13,4267,0,0,0,0,0,0,0,1,0,0,0,0
3716,271.57,0.0,0.0,90,19,2816,0,0,0,0,0,0,0,1,0,0,0,0
38150,280.01,0.0,0.0,1,4,882,0,0,0,0,0,0,0,1,0,0,0,0
43856,286.34,0.0,0.0,1,9,3000,0,0,0,0,0,0,0,1,0,0,0,0
5021,273.09,0.0,0.0,90,6,5001,0,0,0,0,0,0,0,1,0,0,0,0
36024,285.55,0.0,0.0,1,6,5647,0,0,0,0,0,0,0,1,0,0,0,0
11764,258.17,0.25,0.0,64,23,1922,0,0,0,0,0,0,0,1,0,0,0,0
17872,295.96,0.0,0.0,1,23,1122,0,0,0,0,0,0,0,1,0,0,0,0
4294,269.15,0.0,0.0,1,21,3751,0,0,0,0,0,0,0,1,0,0,0,0
33633,292.08,0.0,0.0,90,12,4768,0,0,0,0,0,0,0,1,0,0,0,0
32777,280.76,0.0,0.0,75,5,2625,0,0,0,0,0,0,0,1,0,0,0,0
25985,292.8,0.0,0.0,90,7,6068,0,0,0,0,0,0,0,1,0,0,0,0
13504,275.2,0.0,0.0,1,5,2780,0,0,0,0,0,0,0,1,0,0,0,0
17181,293.79,0.0,0.0,90,8,5124,0,0,0,0,0,0,0,1,0,0,0,0
20354,267.61,0.0,0.0,40,10,2059,0,0,0,0,0,0,0,1,0,0,0,0
16750,299.33,0.0,0.0,40,17,5808,0,0,0,0,0,0,0,1,0,0,0,0
39496,273.09,0.0,0.0,90,22,1653,0,0,0,0,0,0,0,1,0,0,0,0
24781,294.35,0.0,0.0,90,12,4619,0,0,0,0,0,0,0,1,0,0,0,0
18937,300.57,0.0,0.0,1,15,2723,0,0,0,0,0,0,0,1,0,0,0,0
2791,273.67,0.0,0.0,90,16,6394,0,0,0,0,0,0,0,1,0,0,0,0
39674,270.81,0.0,0.0,90,5,2907,0,0,0,0,0,0,0,1,0,0,0,0
25019,297.851,0.0,0.0,0,17,3811,0,0,0,0,0,0,0,1,0,0,0,0
18114,293.75,0.0,0.0,75,18,4601,0,0,0,0,0,0,0,1,0,0,0,0
20721,265.36,0.0,0.0,90,12,4688,0,0,0,0,0,0,0,1,0,0,0,0
16943,294.29,0.0,0.0,20,23,1167,0,0,0,0,0,0,0,1,0,0,0,0
20363,264.87,0.0,0.0,1,1,633,0,0,0,0,0,0,0,1,0,0,0,0
14776,300.94,0.0,0.0,75,11,4832,0,0,0,0,0,0,0,1,0,0,0,0
20841,271.79,0.0,0.0,90,20,2303,0,0,0,0,0,0,0,1,0,0,0,0
11276,247.15,0.0,0.0,75,23,772,0,0,0,0,0,0,0,1,0,0,0,0
48177,280.32,0.0,0.0,90,23,3856,0,0,0,0,0,0,0,1,0,0,0,0
35141,291.9,0.0,0.0,1,5,2727,0,0,0,0,0,0,0,1,0,0,0,0
29864,257.08,0.0,0.0,1,11,3317,0,0,0,0,0,0,0,1,0,0,0,0
33493,293.87,0.0,0.0,75,18,4462,0,0,0,0,0,0,0,1,0,0,0,0
46420,294.79,0.0,0.0,90,8,2559,0,0,0,0,0,0,0,1,0,0,0,0
12362,272.15,0.0,0.0,20,11,4682,0,0,0,0,0,0,0,1,0,0,0,0
23668,290.36,0.0,0.0,1,1,487,0,0,0,0,0,0,0,1,0,0,0,0
34746,292.59,0.0,0.0,90,15,5652,0,0,0,0,0,0,0,1,0,0,0,0
31542,289.78,0.0,0.0,40,17,6199,0,0,0,0,0,0,0,1,0,0,0,0
43359,272.91,0.0,0.0,90,14,4387,0,0,0,0,0,0,0,1,0,0,0,0
34275,290.28,0.0,0.0,1,9,4737,0,0,0,0,0,0,0,1,0,0,0,0
40038,264.99,0.0,0.0,90,8,1477,0,0,0,0,0,0,0,1,0,0,0,0
17550,288.81,0.0,0.0,90,11,4802,0,0,0,0,0,0,0,1,0,0,0,0
1050,275.29,0.0,0.0,20,4,397,0,0,0,0,0,0,0,1,0,0,0,0
32397,279.28,0.0,0.0,40,9,5008,0,0,0,0,0,0,0,1,0,0,0,0
23857,290.68,0.0,0.0,75,16,6572,0,0,0,0,0,0,0,1,0,0,0,0
17753,287.49,0.0,0.0,40,3,376,0,0,0,0,0,0,0,1,0,0,0,0
44496,294.0,0.0,0.0,75,20,2466,0,0,0,0,0,0,0,1,0,0,0,0
38818,267.43,0.0,0.0,40,15,5667,0,0,0,0,0,0,0,1,0,0,0,0
40610,252.09,0.0,0.0,1,20,3429,0,0,0,0,0,0,0,1,0,0,0,0
47891,287.6,0.81,0.0,90,5,2924,0,0,0,0,0,0,0,1,0,0,0,0
21914,270.37,0.0,0.0,90,5,689,0,0,0,0,0,0,0,1,0,0,0,0
12857,266.66,0.0,0.0,20,5,2613,0,0,0,0,0,0,0,1,0,0,0,0
44569,294.86,0.0,0.0,40,10,4734,0,0,0,0,0,0,0,1,0,0,0,0
6432,285.66,0.0,0.0,90,2,427,0,0,0,0,0,0,0,1,0,0,0,0
25508,293.61,0.0,0.0,0,10,4668,0,0,0,0,0,0,0,1,0,0,0,0
22979,284.2,0.0,0.0,1,9,5032,0,0,0,0,0,0,0,1,0,0,0,0
4161,270.38,0.0,0.0,90,19,3795,0,0,0,0,0,0,0,1,0,0,0,0
21589,270.58,0.0,0.0,90,23,1369,0,0,0,0,0,0,0,1,0,0,0,0
25672,293.36,0.0,0.0,92,6,5232,0,0,0,0,0,0,0,1,0,0,0,0
32344,283.52,0.0,0.0,90,17,6071,0,0,0,0,0,0,0,1,0,0,0,0
30440,274.02,0.0,0.0,90,18,4109,0,0,0,0,0,0,0,1,0,0,0,0
31092,283.808,0.0,0.0,0,19,3915,0,0,0,0,0,0,0,1,0,0,0,0
4417,262.15,0.0,0.0,1,22,1727,0,0,0,0,0,0,0,1,0,0,0,0
24389,286.58,0.6,0.0,80,3,425,0,0,0,0,0,0,0,1,0,0,0,0
5017,274.5,0.0,0.0,90,4,713,0,0,0,0,0,0,0,1,0,0,0,0
10321,274.59,0.0,0.0,64,22,2137,0,0,0,0,0,0,0,1,0,0,0,0
23478,287.85,0.0,0.0,40,0,750,0,0,0,0,0,0,0,1,0,0,0,0
47167,290.23,0.43,0.0,90,12,4954,0,0,0,0,0,0,0,1,0,0,0,0
47454,291.13,0.0,0.0,75,12,5001,0,0,0,0,0,0,0,1,0,0,0,0
29052,259.28,0.0,0.0,40,3,619,0,0,0,0,0,0,0,1,0,0,0,0
7213,297.69,0.0,0.0,32,19,3442,0,0,0,0,0,0,0,1,0,0,0,0
18226,283.46,0.0,0.0,1,8,1720,0,0,0,0,0,0,0,1,0,0,0,0
4564,272.42,0.0,0.0,90,23,1077,0,0,0,0,0,0,0,1,0,0,0,0
48062,284.27,0.25,0.0,90,10,4385,0,0,0,0,0,0,0,1,0,0,0,0
45109,292.82,0.0,0.0,40,3,369,0,0,0,0,0,0,0,1,0,0,0,0
22443,283.86,0.0,0.0,1,3,360,0,0,0,0,0,0,0,1,0,0,0,0
47149,290.1,1.52,0.0,90,5,3161,0,0,0,0,0,0,0,1,0,0,0,0
17802,286.05,0.3,0.0,1,3,425,0,0,0,0,0,0,0,1,0,0,0,0
36103,291.65,0.0,0.0,90,19,3205,0,0,0,0,0,0,0,1,0,0,0,0
32949,289.94,0.0,0.0,1,12,5891,0,0,0,0,0,0,0,1,0,0,0,0
46922,291.61,0.0,0.0,1,10,4583,0,0,0,0,0,0,0,1,0,0,0,0
43144,276.87,0.0,0.0,40,2,291,0,0,0,0,0,0,0,1,0,0,0,0
8783,292.28,0.0,0.0,80,0,753,0,0,0,0,0,0,0,1,0,0,0,0
7964,291.46,5.08,0.0,76,3,439,0,0,0,0,0,0,0,1,0,0,0,0
19907,276.94,0.0,0.0,1,12,4970,0,0,0,0,0,0,0,1,0,0,0,0
32078,275.61,0.0,0.0,90,4,271,0,0,0,0,0,0,0,1,0,0,0,0
27442,281.54,0.0,0.0,0,10,4187,0,0,0,0,0,0,0,1,0,0,0,0
12512,258.22,0.0,0.0,20,14,5028,0,0,0,0,0,0,0,1,0,0,0,0
11916,256.27,0.0,0.0,0,21,2791,0,0,0,0,0,0,0,1,0,0,0,0
25720,288.76,0.0,0.0,36,6,791,0,0,0,0,0,0,0,1,0,0,0,0
42625,276.65,0.0,0.0,90,2,248,0,0,0,0,0,0,0,1,0,0,0,0
17731,282.17,0.0,0.0,1,5,2974,0,0,0,0,0,0,0,1,0,0,0,0
42161,262.23,0.0,0.0,1,2,260,0,0,0,0,0,0,0,1,0,0,0,0
7302,295.42,0.0,0.0,88,13,5001,0,0,0,0,0,0,0,1,0,0,0,0
1763,276.78,0.0,0.0,90,22,2092,0,0,0,0,0,0,0,1,0,0,0,0
20599,265.52,0.0,0.0,1,18,4648,0,0,0,0,0,0,0,1,0,0,0,0
4071,270.26,0.0,0.0,90,2,289,0,0,0,0,0,0,0,1,0,0,0,0
36109,291.29,0.0,0.0,90,0,622,0,0,0,0,0,0,0,1,0,0,0,0
2036,276.06,0.0,0.0,90,0,1098,0,0,0,0,0,0,0,1,0,0,0,0
21943,272.62,0.0,0.0,1,0,591,0,0,0,0,0,0,0,1,0,0,0,0
30200,272.89,0.0,0.0,1,23,968,0,0,0,0,0,0,0,1,0,0,0,0
33787,284.75,0.0,0.0,90,19,3678,0,0,0,0,0,0,0,1,0,0,0,0
14038,282.79,0.0,0.0,90,7,6796,0,0,0,0,0,0,0,1,0,0,0,0
42626,275.56,0.0,0.0,90,3,336,0,0,0,0,0,0,0,1,0,0,0,0
15965,297.65,0.0,0.0,40,20,3441,0,0,0,0,0,0,0,1,0,0,0,0
22457,297.48,0.0,0.0,1,18,4686,0,0,0,0,0,0,0,1,0,0,0,0
22928,277.53,0.0,0.0,40,6,1442,0,0,0,0,0,0,0,1,0,0,0,0
37959,285.5,0.0,0.0,90,4,879,0,0,0,0,0,0,0,1,0,0,0,0
21433,271.15,0.0,0.0,1,9,4936,0,0,0,0,0,0,0,1,0,0,0,0
36294,293.69,0.0,0.0,90,21,2636,0,0,0,0,0,0,0,1,0,0,0,0
40731,255.88,0.0,0.0,1,6,5351,0,0,0,0,0,0,0,1,0,0,0,0
36164,297.15,0.0,0.0,1,15,5521,0,0,0,0,0,0,0,1,0,0,0,0
29636,266.51,0.0,0.0,1,10,4034,0,0,0,0,0,0,0,1,0,0,0,0
42292,274.94,0.0,0.0,20,20,2806,0,0,0,0,0,0,0,1,0,0,0,0
25140,294.41,0.0,0.0,20,7,5676,0,0,0,0,0,0,0,1,0,0,0,0
15856,292.64,0.0,0.0,1,23,2322,0,0,0,0,0,0,0,1,0,0,0,0
26699,284.96,0.0,0.0,1,0,1617,0,0,0,0,0,0,0,1,0,0,0,0
44997,298.49,0.0,0.0,1,4,402,0,0,0,0,0,0,0,1,0,0,0,0
35688,295.61,0.0,0.0,90,5,2900,0,0,0,0,0,0,0,1,0,0,0,0
17830,289.95,0.0,0.0,90,7,1707,0,0,0,0,0,0,0,1,0,0,0,0
19691,272.07,0.0,0.0,90,16,2939,0,0,0,0,0,0,0,1,0,0,0,0
38940,279.22,0.0,0.0,90,20,2778,0,0,0,0,0,0,0,1,0,0,0,0
28825,275.09,0.0,0.0,90,18,3158,0,0,0,0,0,0,0,1,0,0,0,0
20745,267.5,0.0,0.0,90,9,4823,0,0,0,0,0,0,0,1,0,0,0,0
22147,280.51,0.0,0.0,90,15,5999,0,0,0,0,0,0,0,1,0,0,0,0
4360,260.0,0.0,0.0,1,9,3804,0,0,0,0,0,0,0,1,0,0,0,0
7926,292.64,0.0,0.0,8,12,5340,0,0,0,0,0,0,0,1,0,0,0,0
8549,298.06,0.0,0.0,0,21,2824,0,0,0,0,0,0,0,1,0,0,0,0
8824,294.353,0.0,0.0,0,14,4120,0,0,0,0,0,0,0,1,0,0,0,0
32570,273.79,0.0,0.0,90,7,6622,0,0,0,0,0,0,0,1,0,0,0,0
6800,289.57,0.0,0.0,24,14,4535,0,0,0,0,0,0,0,1,0,0,0,0
33842,280.69,0.0,0.0,90,17,3986,0,0,0,0,0,0,0,1,0,0,0,0
39944,265.81,0.0,0.0,90,12,5090,0,0,0,0,0,0,0,1,0,0,0,0
24801,287.83,0.0,0.0,1,5,976,0,0,0,0,0,0,0,1,0,0,0,0
44247,295.22,0.0,0.0,40,18,3378,0,0,0,0,0,0,0,1,0,0,0,0
10811,264.14,0.38,0.0,64,1,424,0,0,0,0,0,0,0,1,0,0,0,0
791,276.01,0.0,0.0,20,10,4567,0,0,0,0,0,0,0,1,0,0,0,0
20824,270.65,0.0,0.0,90,7,5511,0,0,0,0,0,0,0,1,0,0,0,0
22081,275.87,0.0,0.0,90,10,3240,0,0,0,0,0,0,0,1,0,0,0,0
17622,292.69,0.0,0.0,40,5,863,0,0,0,0,0,0,0,1,0,0,0,0
8700,298.11,0.0,0.0,0,10,5079,0,0,0,0,0,0,0,1,0,0,0,0
36844,291.48,0.0,0.0,90,10,4519,0,0,0,0,0,0,0,1,0,0,0,0
47486,293.13,0.0,0.0,1,13,4853,0,0,0,0,0,0,0,1,0,0,0,0
34544,292.93,0.0,0.0,1,0,938,0,0,0,0,0,0,0,1,0,0,0,0
45371,296.35,0.0,0.0,75,13,4901,0,0,0,0,0,0,0,1,0,0,0,0
45275,292.79,0.0,0.0,1,8,2362,0,0,0,0,0,0,0,1,0,0,0,0
27917,278.9,0.0,0.0,1,7,6004,0,0,0,0,0,0,0,1,0,0,0,0
42219,272.48,0.0,0.0,90,11,4732,0,0,0,0,0,0,0,1,0,0,0,0
32658,282.08,0.0,0.0,75,8,5150,0,0,0,0,0,0,0,1,0,0,0,0
36803,285.61,0.0,0.0,1,3,369,0,0,0,0,0,0,0,1,0,0,0,0
40376,252.08,0.0,0.0,1,20,2880,0,0,0,0,0,0,0,1,0,0,0,0
30035,258.15,0.0,0.0,1,7,1540,0,0,0,0,0,0,0,1,0,0,0,0
5441,273.89,0.0,0.0,90,18,4641,0,0,0,0,0,0,0,1,0,0,0,0
1465,270.1,0.0,0.0,90,16,4880,0,0,0,0,0,0,0,1,0,0,0,0
2550,267.01,0.0,0.0,90,15,4976,0,0,0,0,0,0,0,1,0,0,0,0
34129,284.75,0.0,0.0,90,8,5858,0,0,0,0,0,0,0,1,0,0,0,0
29588,272.36,0.0,0.0,90,10,4198,0,0,0,0,0,0,0,1,0,0,0,0
32538,276.28,0.0,0.0,90,18,4061,0,0,0,0,0,0,0,1,0,0,0,0
31590,273.15,0.0,0.0,1,15,5956,0,0,0,0,0,0,0,1,0,0,0,0
4105,268.71,0.0,0.0,90,5,2542,0,0,0,0,0,0,0,1,0,0,0,0
8518,299.83,0.0,0.0,20,14,5419,0,0,0,0,0,0,0,1,0,0,0,0
31327,270.29,0.0,0.0,1,21,2028,0,0,0,0,0,0,0,1,0,0,0,0
24985,286.532,0.0,0.0,0,7,1879,0,0,0,0,0,0,0,1,0,0,0,0
38012,279.22,0.0,0.0,75,7,2012,0,0,0,0,0,0,0,1,0,0,0,0
10100,265.15,0.0,0.0,1,9,2623,0,0,0,0,0,0,0,1,0,0,0,0
15896,296.77,0.0,0.0,1,20,3048,0,0,0,0,0,0,0,1,0,0,0,0
36950,291.28,0.0,0.0,75,16,6799,0,0,0,0,0,0,0,1,0,0,0,0
21740,283.46,0.0,0.0,1,23,2421,0,0,0,0,0,0,0,1,0,0,0,0
37371,306.58,0.0,0.0,1,17,5502,0,0,0,0,0,0,0,1,0,0,0,0
8079,292.4,0.0,0.0,12,12,5329,0,0,0,0,0,0,0,1,0,0,0,0
9047,290.14,0.0,0.0,1,23,1153,0,0,0,0,0,0,0,1,0,0,0,0
37364,297.43,0.0,0.0,75,10,4703,0,0,0,0,0,0,0,1,0,0,0,0
3046,275.16,0.0,0.0,40,11,4096,0,0,0,0,0,0,0,1,0,0,0,0
29908,269.29,0.0,0.0,1,22,1357,0,0,0,0,0,0,0,1,0,0,0,0
23102,283.29,0.0,0.0,40,6,1347,0,0,0,0,0,0,0,1,0,0,0,0
18126,289.16,0.55,0.0,90,0,498,0,0,0,0,0,0,0,1,0,0,0,0
32515,284.15,0.0,0.0,90,2,353,0,0,0,0,0,0,0,1,0,0,0,0
19435,280.08,0.0,0.0,90,1,293,0,0,0,0,0,0,0,1,0,0,0,0
39510,267.42,0.0,0.0,75,4,853,0,0,0,0,0,0,0,1,0,0,0,0
30165,271.46,0.0,0.0,90,0,684,0,0,0,0,0,0,0,1,0,0,0,0
14323,285.77,0.25,0.0,40,11,4831,0,0,0,0,0,0,0,1,0,0,0,0
35928,285.95,0.0,0.0,75,22,2423,0,0,0,0,0,0,0,1,0,0,0,0
23887,288.57,0.0,0.0,1,22,3268,0,0,0,0,0,0,0,1,0,0,0,0
12445,260.15,0.0,0.0,1,22,2418,0,0,0,0,0,0,0,1,0,0,0,0
45705,290.16,0.0,0.0,1,5,3137,0,0,0,0,0,0,0,1,0,0,0,0
34018,290.84,0.0,0.0,75,22,2249,0,0,0,0,0,0,0,1,0,0,0,0
27264,295.908,0.0,0.0,24,17,5787,0,0,0,0,0,0,0,1,0,0,0,0
43152,277.57,0.0,0.0,75,10,4743,0,0,0,0,0,0,0,1,0,0,0,0
17321,301.98,0.0,0.0,1,16,6409,0,0,0,0,0,0,0,1,0,0,0,0
17543,287.8,0.0,0.0,90,9,5073,0,0,0,0,0,0,0,1,0,0,0,0
28209,273.84,0.0,0.0,90,16,5074,0,0,0,0,0,0,0,1,0,0,0,0
19381,282.88,0.0,0.0,5,21,1931,0,0,0,0,0,0,0,1,0,0,0,0
44093,289.35,0.0,0.0,90,22,2107,0,0,0,0,0,0,0,1,0,0,0,0
5050,274.26,0.0,0.0,90,17,5988,0,0,0,0,0,0,0,1,0,0,0,0
19748,274.3,0.0,0.0,90,14,4821,0,0,0,0,0,0,0,1,0,0,0,0
16077,295.99,0.0,0.0,40,11,3806,0,0,0,0,0,0,0,1,0,0,0,0
21114,273.88,0.0,0.0,90,1,770,0,0,0,0,0,0,0,1,0,0,0,0
41371,256.01,0.0,0.0,40,7,6499,0,0,0,0,0,0,0,1,0,0,0,0
20822,270.72,0.0,0.0,90,6,5034,0,0,0,0,0,0,0,1,0,0,0,0
797,282.2,0.0,0.0,40,16,6128,0,0,0,0,0,0,0,1,0,0,0,0
47511,296.21,0.0,0.0,75,14,5163,0,0,0,0,0,0,0,1,0,0,0,0
43467,276.72,0.0,0.0,1,23,1977,0,0,0,0,0,0,0,1,0,0,0,0
46617,290.29,0.0,0.0,1,6,1560,0,0,0,0,0,0,0,1,0,0,0,0
41066,258.94,0.0,0.0,1,5,2837,0,0,0,0,0,0,0,1,0,0,0,0
11663,258.9,0.0,0.0,64,3,364,0,0,0,0,0,0,0,1,0,0,0,0
1069,280.33,0.0,0.0,90,23,2239,0,0,0,0,0,0,0,1,0,0,0,0
19462,279.69,0.0,0.0,1,16,6235,0,0,0,0,0,0,0,1,0,0,0,0
19469,273.36,0.0,0.0,1,3,427,0,0,0,0,0,0,0,1,0,0,0,0
27595,279.226,0.0,0.0,92,3,326,0,0,0,0,0,0,0,1,0,0,0,0
31582,269.16,0.0,0.0,40,7,6832,0,0,0,0,0,0,0,1,0,0,0,0
25443,299.18,0.0,0.0,1,21,2514,0,0,0,0,0,0,0,1,0,0,0,0
42291,276.35,0.0,0.0,5,19,3346,0,0,0,0,0,0,0,1,0,0,0,0
41634,267.43,0.0,0.0,90,14,3490,0,0,0,0,0,0,0,1,0,0,0,0
37196,296.88,0.0,0.0,1,5,828,0,0,0,0,0,0,0,1,0,0,0,0
19030,286.14,0.0,0.0,40,18,4679,0,0,0,0,0,0,0,1,0,0,0,0
12852,271.82,0.0,0.0,20,0,550,0,0,0,0,0,0,0,1,0,0,0,0
