,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
16206,287.7,0.0,0.0,1,2,456,0,0,0,0,0,0,0,1,0,0,0,0
11760,258.29,0.0,0.0,90,22,3917,0,0,0,0,0,0,0,1,0,0,0,0
40499,275.95,0.0,0.0,75,14,5315,0,0,0,0,0,0,0,1,0,0,0,0
33747,286.95,0.0,0.0,90,22,2194,0,0,0,0,0,0,0,1,0,0,0,0
13189,261.77,0.0,0.0,1,1,327,0,0,0,0,0,0,0,1,0,0,0,0
9987,279.18,0.0,0.0,64,20,2867,0,0,0,0,0,0,0,1,0,0,0,0
27865,281.82,0.0,0.0,1,3,194,0,0,0,0,0,0,0,1,0,0,0,0
7367,290.47,0.0,0.0,1,0,602,0,0,0,0,0,0,0,1,0,0,0,0
5084,271.24,0.0,0.0,90,8,2943,0,0,0,0,0,0,0,1,0,0,0,0
45375,299.08,0.0,0.0,75,17,6095,0,0,0,0,0,0,0,1,0,0,0,0
2513,262.28,0.0,0.0,90,8,1337,0,0,0,0,0,0,0,1,0,0,0,0
1000,276.41,0.0,0.0,90,2,286,0,0,0,0,0,0,0,1,0,0,0,0
7645,300.59,0.0,0.0,0,12,4752,0,0,0,0,0,0,0,1,0,0,0,0
38411,274.28,0.0,0.0,90,18,4634,0,0,0,0,0,0,0,1,0,0,0,0
27965,279.84,0.0,0.0,1,6,5704,0,0,0,0,0,0,0,1,0,0,0,0
32268,288.72,0.0,0.0,40,13,4958,0,0,0,0,0,0,0,1,0,0,0,0
46770,292.02,0.0,0.0,1,4,899,0,0,0,0,0,0,0,1,0,0,0,0
17051,300.25,0.0,0.0,1,13,3903,0,0,0,0,0,0,0,1,0,0,0,0
31895,282.01,0.0,0.0,75,13,4606,0,0,0,0,0,0,0,1,0,0,0,0
28970,258.75,0.0,0.0,1,4,400,0,0,0,0,0,0,0,1,0,0,0,0
46145,290.79,0.0,0.0,1,3,372,0,0,0,0,0,0,0,1,0,0,0,0
6811,286.14,0.0,0.0,92,1,1610,0,0,0,0,0,0,0,1,0,0,0,0
3275,252.13,0.0,0.0,99,10,4461,0,0,0,0,0,0,0,1,0,0,0,0
8742,288.78,0.0,0.0,0,0,1041,0,0,0,1,0,0,0,0,0,0,0,0
32911,276.66,0.0,0.0,1,1,444,0,0,0,0,0,0,0,1,0,0,0,0
40671,258.74,0.0,0.0,90,6,3637,0,0,0,0,0,0,0,1,0,0,0,0
6780,286.47,0.0,0.0,80,18,4693,0,0,0,0,0,0,0,1,0,0,0,0
27327,281.278,0.0,0.0,48,8,5215,0,0,0,0,0,0,0,1,0,0,0,0
39940,265.36,0.0,0.0,90,8,5694,0,0,0,0,0,0,0,1,0,0,0,0
47274,294.7,0.25,0.0,90,5,741,0,0,0,0,0,0,0,1,0,0,0,0
30240,275.65,0.0,0.0,75,19,3430,0,0,0,0,0,0,0,1,0,0,0,0
1309,284.64,0.0,0.0,40,18,4239,0,0,0,0,0,0,0,1,0,0,0,0
31887,277.7,0.0,0.0,1,5,2635,0,0,0,0,0,0,0,1,0,0,0,0
27981,283.75,0.0,0.0,1,22,1694,0,0,0,0,0,0,0,1,0,0,0,0
9462,281.72,0.0,0.0,88,11,4507,0,0,0,0,0,0,0,1,0,0,0,0
1248,270.94,0.0,0.0,0,4,407,0,0,0,0,0,0,0,1,0,0,0,0
22609,291.28,0.0,0.0,75,17,6574,0,0,0,0,0,0,0,1,0,0,0,0
37708,289.0,0.0,0.0,20,19,3457,0,0,0,0,0,0,0,1,0,0,0,0
4851,276.79,0.0,0.0,90,7,1052,0,0,0,0,0,0,0,1,0,0,0,0
25186,296.68,0.0,0.0,40,18,0,0,0,0,0,0,0,0,1,0,0,0,0
34542,296.41,0.0,0.0,40,22,2563,0,0,0,0,0,0,0,1,0,0,0,0
26222,288.92,0.0,0.0,1,22,1112,0,0,0,0,0,0,0,1,0,0,0,0
13759,282.19,0.0,0.0,75,20,3102,0,0,0,0,0,0,0,1,0,0,0,0
25980,292.52,0.0,0.0,90,3,328,0,0,0,0,0,0,0,1,0,0,0,0
41194,262.44,0.0,0.0,90,7,1839,0,0,0,0,0,0,0,1,0,0,0,0
42848,272.16,0.0,0.0,90,14,4750,0,0,0,0,0,0,0,1,0,0,0,0
45249,291.28,0.0,0.0,1,8,3353,0,0,0,0,0,0,0,1,0,0,0,0
10909,249.08,0.0,0.0,1,1,416,0,0,0,0,0,0,0,1,0,0,0,0
25437,303.32,0.0,0.0,40,15,5261,0,0,0,0,0,0,0,1,0,0,0,0
37810,286.15,0.0,0.0,90,22,2625,0,0,0,0,0,0,0,1,0,0,0,0
7021,290.97,0.0,0.0,36,6,810,0,0,0,0,0,0,0,1,0,0,0,0
15159,295.28,0.0,0.0,40,22,2271,0,0,0,0,0,0,0,1,0,0,0,0
41573,269.81,0.0,0.0,75,10,3977,0,0,0,0,0,0,0,1,0,0,0,0
35441,298.35,0.0,0.0,1,14,5137,0,0,0,0,0,0,0,1,0,0,0,0
36897,296.22,0.0,0.0,40,15,4347,0,0,0,0,0,0,0,1,0,0,0,0
20419,268.11,0.0,0.0,40,6,5734,0,0,0,0,0,0,0,1,0,0,0,0
43433,280.88,0.0,0.0,5,13,5110,0,0,0,0,0,0,0,1,0,0,0,0
27725,285.885,0.0,0.0,76,13,4351,0,0,0,0,0,0,0,1,0,0,0,0
33209,280.35,0.0,0.0,90,19,2951,0,0,0,0,0,0,0,1,0,0,0,0
4962,274.58,0.0,0.0,90,12,4793,0,0,0,0,0,0,0,1,0,0,0,0
9252,285.48,0.0,0.0,92,3,385,0,0,0,0,0,0,0,1,0,0,0,0
3202,268.49,0.0,0.0,90,1,273,0,0,0,0,0,0,0,1,0,0,0,0
19221,277.08,0.0,0.0,90,6,5734,0,0,0,0,0,0,0,1,0,0,0,0
12202,266.26,0.0,0.0,90,19,3150,0,0,0,0,0,0,0,1,0,0,0,0
14600,289.2,0.0,0.0,8,3,431,0,0,0,0,0,0,0,1,0,0,0,0
36913,284.84,0.0,0.0,1,3,316,0,0,0,0,0,0,0,1,0,0,0,0
46944,289.95,0.0,0.0,1,9,5583,0,0,0,0,0,0,0,1,0,0,0,0
6233,290.62,0.0,0.0,90,3,347,0,0,0,0,0,0,0,1,0,0,0,0
23479,287.0,0.0,0.0,20,1,450,0,0,0,0,0,0,0,1,0,0,0,0
30377,274.65,0.0,0.0,90,5,591,0,0,0,0,0,0,0,1,0,0,0,0
26656,289.62,0.0,0.0,75,5,2707,0,0,0,0,0,0,0,1,0,0,0,0
12936,270.54,0.0,0.0,75,12,4636,0,0,0,0,0,0,0,1,0,0,0,0
11147,256.19,0.0,0.0,64,16,2842,0,0,0,0,0,0,0,1,0,0,0,0
24126,290.72,0.0,0.0,8,4,372,0,0,0,0,0,0,0,1,0,0,0,0
20289,269.55,0.0,0.1,90,9,3027,0,0,0,0,0,0,0,1,0,0,0,0
21399,277.89,0.0,0.0,1,3,421,0,0,0,0,0,0,0,1,0,0,0,0
22668,276.54200000000003,0.0,0.0,0,4,921,0,0,0,0,0,0,0,1,0,0,0,0
4726,265.06,0.0,0.0,1,8,6310,0,0,0,0,0,0,0,1,0,0,0,0
778,276.93,0.0,0.0,75,21,2578,0,0,0,0,0,0,0,1,0,0,0,0
20060,269.29,0.0,0.0,90,2,301,0,0,0,0,0,0,0,1,0,0,0,0
26622,286.72,0.0,0.0,90,5,2809,0,0,0,0,0,0,0,1,0,0,0,0
44151,298.63,0.0,0.0,20,21,3187,0,0,0,0,0,0,0,1,0,0,0,0
21224,264.15,0.0,0.0,90,13,5089,0,0,0,0,0,0,0,1,0,0,0,0
27460,277.35200000000003,0.0,0.0,0,8,5223,0,0,0,0,0,0,0,1,0,0,0,0
33509,290.08,0.0,0.0,90,10,4596,0,0,0,0,0,0,0,1,0,0,0,0
31286,264.62,0.0,0.0,1,4,643,0,0,0,0,0,0,0,1,0,0,0,0
6142,286.88,0.0,0.0,1,5,541,0,0,0,0,0,0,0,1,0,0,0,0
26518,285.76,0.0,0.0,1,0,1909,0,0,0,0,0,0,0,1,0,0,0,0
32046,275.62,0.0,0.0,90,8,2510,0,0,0,0,0,0,0,1,0,0,0,0
29662,271.27,0.0,0.0,75,12,3364,0,0,0,0,0,0,0,1,0,0,0,0
45993,291.42,0.0,0.0,90,23,1454,0,0,0,0,0,0,0,1,0,0,0,0
29562,269.22,0.0,0.0,40,8,4423,0,0,0,0,0,0,0,1,0,0,0,0
8586,299.9,0.0,0.0,32,11,5205,0,0,0,0,0,0,0,1,0,0,0,0
28892,265.15,0.0,0.0,90,8,6210,0,0,0,0,0,0,0,1,0,0,0,0
35780,301.15,0.0,0.0,40,15,4503,0,0,0,0,0,0,0,1,0,0,0,0
479,283.14,0.0,0.0,40,18,4337,0,0,0,0,0,0,0,1,0,0,0,0
4012,268.04,0.0,0.0,90,7,2098,0,0,0,0,0,0,0,1,0,0,0,0
13133,268.99,0.0,0.0,75,17,3857,0,0,0,0,0,0,0,1,0,0,0,0
18608,298.37,0.0,0.0,1,17,4384,0,0,0,0,0,0,0,1,0,0,0,0
35232,301.35,0.0,0.0,40,16,6107,0,0,0,0,0,0,0,1,0,0,0,0
17352,298.34,0.0,0.0,1,20,3080,0,0,0,0,0,0,0,1,0,0,0,0
9856,279.91,0.0,0.0,64,18,4732,0,0,0,0,0,0,0,1,0,0,0,0
3172,259.97,0.0,0.0,90,16,6456,0,0,0,0,0,0,0,1,0,0,0,0
21240,259.88,0.0,0.0,5,11,5165,0,0,0,0,0,0,0,1,0,0,0,0
35638,294.36,0.0,0.0,75,22,1752,0,0,0,0,0,0,0,1,0,0,0,0
7110,296.27,0.0,0.0,0,11,5706,0,0,0,0,0,0,0,1,0,0,0,0
4431,263.64,0.0,0.0,1,12,5122,0,0,0,0,0,0,0,1,0,0,0,0
20743,267.58,0.0,0.0,90,7,6227,0,0,0,0,0,0,0,1,0,0,0,0
27986,279.84,0.0,0.0,1,3,370,0,0,0,0,0,0,0,1,0,0,0,0
43761,290.488,0.0,0.0,68,15,5913,0,0,0,0,0,0,0,1,0,0,0,0
9627,275.5,0.0,0.0,90,13,5030,0,0,0,0,0,0,0,1,0,0,0,0
13335,271.84,0.0,0.0,90,3,381,0,0,0,0,0,0,0,1,0,0,0,0
5112,271.15,0.0,0.0,90,5,459,0,0,0,0,0,0,0,1,0,0,0,0
47098,299.39,1.15,0.0,75,15,4289,0,0,0,0,0,0,0,1,0,0,0,0
13729,276.05,1.78,0.0,90,14,5324,0,0,0,0,0,0,0,1,0,0,0,0
7503,301.9,0.0,0.0,68,19,3774,0,0,0,0,0,0,0,1,0,0,0,0
28261,270.96,0.0,0.0,90,13,3488,0,0,0,0,0,0,0,1,0,0,0,0
1051,275.25,0.0,0.0,75,5,696,0,0,0,0,0,0,0,1,0,0,0,0
28087,273.68,0.0,0.0,1,2,242,0,0,0,0,0,0,0,1,0,0,0,0
10961,269.18,0.25,0.0,64,14,2683,0,0,0,0,0,0,0,1,0,0,0,0
47746,294.9,0.0,0.0,40,6,5667,0,0,0,0,0,0,0,1,0,0,0,0
23313,278.07,1.69,0.0,90,8,5340,0,0,0,0,0,0,0,1,0,0,0,0
9107,283.25,0.0,0.0,0,5,2895,0,0,0,0,0,0,0,1,0,0,0,0
24115,304.55,0.0,0.0,0,17,4037,0,0,0,0,0,0,0,1,0,0,0,0
20868,267.37,0.0,0.0,90,10,4355,0,0,0,0,0,0,0,1,0,0,0,0
22439,286.41,0.0,0.0,1,22,1993,0,0,0,0,0,0,0,1,0,0,0,0
12005,260.51,0.0,0.0,75,14,4913,0,0,0,0,0,0,0,1,0,0,0,0
40885,270.86,0.0,0.0,90,20,889,0,0,0,0,0,0,0,1,0,0,0,0
24467,291.62,0.0,0.0,40,6,926,0,0,0,0,0,0,0,1,0,0,0,0
11798,251.64,0.0,0.0,40,23,738,0,0,0,0,0,0,0,1,0,0,0,0
46022,292.22,0.0,0.0,90,10,4592,0,0,0,0,0,0,0,1,0,0,0,0
33161,277.22,0.0,0.0,1,0,1503,0,0,0,0,0,0,0,1,0,0,0,0
9557,282.14,0.0,0.0,92,18,4927,0,0,0,0,0,0,0,1,0,0,0,0
38126,285.29,0.0,0.0,1,4,877,0,0,0,0,0,0,0,1,0,0,0,0
16791,297.34,0.0,0.0,1,10,4585,0,0,0,0,0,0,0,1,0,0,0,0
8476,296.15,0.0,0.0,1,19,3332,0,0,0,0,0,0,0,1,0,0,0,0
4434,266.4,0.0,0.0,1,15,5836,0,0,0,0,0,0,0,1,0,0,0,0
36925,289.86,0.0,0.0,90,15,5799,0,0,0,0,0,0,0,1,0,0,0,0
40323,258.46,0.0,0.0,5,15,5589,0,0,0,0,0,0,0,1,0,0,0,0
38424,273.22,0.0,0.0,1,2,556,0,0,0,0,0,0,0,1,0,0,0,0
20353,265.76,0.0,0.0,90,9,1574,0,0,0,0,0,0,0,1,0,0,0,0
6175,293.82,0.0,0.0,1,14,4324,0,0,0,0,0,0,0,1,0,0,0,0
8821,294.14,0.0,0.0,1,23,3209,0,0,0,0,0,0,0,1,0,0,0,0
14461,284.32,1.98,0.0,90,16,6215,0,0,0,0,0,0,0,1,0,0,0,0
13411,270.36,0.51,0.0,90,8,3305,0,0,0,0,0,0,0,1,0,0,0,0
23051,285.93,0.0,0.0,20,9,5244,0,0,0,0,0,0,0,1,0,0,0,0
26203,285.47,0.0,0.0,1,5,2841,0,0,0,0,0,0,0,1,0,0,0,0
25235,302.54,0.0,0.0,20,16,5718,0,0,0,0,0,0,0,1,0,0,0,0
32277,282.29,0.0,0.0,1,22,3198,0,0,0,0,0,0,0,1,0,0,0,0
6761,283.87,0.38,0.0,68,4,783,0,0,0,0,0,0,0,1,0,0,0,0
3909,268.97,0.0,0.0,90,8,6219,0,0,0,0,0,0,0,1,0,0,0,0
39415,278.82,0.0,0.0,1,17,5838,0,0,0,0,0,0,0,1,0,0,0,0
87,275.17,0.0,0.0,1,7,2072,0,0,0,0,0,0,0,1,0,0,0,0
4025,266.46,0.0,0.0,1,21,3342,0,0,0,0,0,0,0,1,0,0,0,0
30372,274.71,0.0,0.0,90,3,388,0,0,0,0,0,0,0,1,0,0,0,0
17865,301.9,0.0,0.0,1,16,6488,0,0,0,0,0,0,0,1,0,0,0,0
3522,273.32,0.0,0.0,90,15,5177,0,0,0,0,0,0,0,1,0,0,0,0
36493,294.88,0.0,0.0,90,16,6074,0,0,0,0,0,0,0,1,0,0,0,0
2679,261.49,0.0,0.0,1,20,2674,0,0,0,0,0,0,0,1,0,0,0,0
28852,276.35,0.0,0.0,90,16,6338,0,0,0,0,0,0,0,1,0,0,0,0
3312,256.44,0.0,0.0,93,23,2258,0,0,0,0,0,0,0,1,0,0,0,0
13595,284.26,0.0,0.0,90,0,1139,0,0,0,0,0,0,0,1,0,0,0,0
28270,269.09,0.0,0.0,1,22,1299,0,0,0,0,0,0,0,1,0,0,0,0
32423,280.58,0.0,0.0,1,11,5133,0,0,0,0,0,0,0,1,0,0,0,0
17728,283.16,0.0,0.0,1,3,398,0,0,0,0,0,0,0,1,0,0,0,0
14056,283.43,0.0,0.0,1,1,341,0,0,0,0,0,0,0,1,0,0,0,0
27611,279.178,0.0,0.0,80,19,2993,0,0,0,0,0,0,0,1,0,0,0,0
17699,289.3,0.0,0.0,90,21,2407,0,0,0,0,0,0,0,1,0,0,0,0
20428,270.18,0.0,0.0,1,18,4306,0,0,0,0,0,0,0,1,0,0,0,0
42517,269.29,0.0,0.0,90,9,5356,0,0,0,0,0,0,0,1,0,0,0,0
28163,284.16,0.0,0.0,90,19,3151,0,0,0,0,0,0,0,1,0,0,0,0
35417,296.86,0.0,0.0,90,22,1709,0,0,0,0,0,0,0,1,0,0,0,0
45431,303.55,0.0,0.0,1,23,2465,0,0,0,0,0,0,0,1,0,0,0,0
3165,251.56,0.0,0.0,90,6,5269,0,0,0,0,0,0,0,1,0,0,0,0
27647,283.84,0.0,0.0,56,7,6310,0,0,0,0,0,0,0,1,0,0,0,0
7299,294.47,0.0,0.0,36,10,4024,0,0,0,0,0,0,0,1,0,0,0,0
33612,300.15,0.0,0.0,1,15,4658,0,0,0,0,0,0,0,1,0,0,0,0
29840,257.02,0.0,0.0,1,11,4085,0,0,0,0,0,0,0,1,0,0,0,0
29383,274.9,0.0,0.0,90,12,4956,0,0,0,0,0,0,0,1,0,0,0,0
25381,292.3,0.0,0.0,75,7,1314,0,0,0,0,0,0,0,1,0,0,0,0
37663,291.07,0.0,0.0,90,20,2208,0,0,0,0,0,0,0,1,0,0,0,0
18809,285.22,0.0,0.0,90,5,2900,0,0,0,0,0,0,0,1,0,0,0,0
44036,285.77,0.0,0.0,40,21,2727,0,0,0,0,0,0,0,1,0,0,0,0
34664,294.65,0.0,0.0,40,16,6300,0,0,0,0,0,0,0,1,0,0,0,0
14184,279.65,0.0,0.0,1,1,957,0,0,0,0,0,0,0,1,0,0,0,0
34148,284.21,0.0,0.0,40,2,274,0,0,0,0,0,0,0,1,0,0,0,0
16187,286.44,0.0,0.0,1,7,5933,0,0,0,0,0,0,0,1,0,0,0,0
9402,294.83,0.0,0.0,1,12,5205,0,0,0,0,0,0,0,1,0,0,0,0
1880,272.12,0.0,0.0,90,14,4205,0,0,0,0,0,0,0,1,0,0,0,0
11774,259.17,0.51,0.0,64,3,332,0,0,0,0,0,0,0,1,0,0,0,0
42847,273.66,0.0,0.0,90,13,4895,0,0,0,0,0,0,0,1,0,0,0,0
15387,298.5,0.0,0.0,80,21,3138,0,0,0,0,0,0,0,1,0,0,0,0
27439,279.525,0.0,0.0,0,6,5871,0,0,0,0,0,0,0,1,0,0,0,0
34801,289.36,0.0,0.0,90,15,4573,0,0,0,0,0,0,0,1,0,0,0,0
46965,293.19,1.27,0.0,90,3,424,0,0,0,0,0,0,0,1,0,0,0,0
37601,289.15,0.0,0.0,75,23,2517,0,0,0,0,0,0,0,1,0,0,0,0
31392,272.22,0.0,0.0,90,2,357,0,0,0,0,0,0,0,1,0,0,0,0
32347,283.4,0.0,0.0,90,18,4165,0,0,0,0,0,0,0,1,0,0,0,0
21170,263.15,0.0,0.0,90,20,2496,0,0,0,0,0,0,0,1,0,0,0,0
47255,296.68,0.0,0.0,90,12,5587,0,0,0,0,0,0,0,1,0,0,0,0
24439,296.04,0.0,0.0,40,3,493,0,0,0,0,0,0,0,1,0,0,0,0
36966,280.68,0.0,0.0,20,5,3116,0,0,0,0,0,0,0,1,0,0,0,0
36237,289.72,0.0,0.0,90,4,873,0,0,0,0,0,0,0,1,0,0,0,0
30664,276.15,0.0,0.0,75,14,5123,0,0,0,0,0,0,0,1,0,0,0,0
17888,296.33,2.38,0.0,90,3,396,0,0,0,0,0,0,0,1,0,0,0,0
13704,274.54,0.27,0.0,90,13,4827,0,0,0,0,0,0,0,1,0,0,0,0
11804,247.4,0.0,0.0,40,5,2213,0,0,0,0,0,0,0,1,0,0,0,0
22947,280.02,0.0,0.0,90,1,946,0,0,0,0,0,0,0,1,0,0,0,0
43821,289.15,0.0,0.0,1,3,345,0,0,0,0,0,0,0,1,0,0,0,0
22342,273.38,0.0,0.0,40,18,4696,0,0,0,0,0,0,0,1,0,0,0,0
15282,303.07,0.0,0.0,1,14,4151,0,0,0,0,0,0,0,1,0,0,0,0
12386,274.43,0.0,0.0,90,11,4380,0,0,0,0,0,0,0,1,0,0,0,0
18702,279.62,0.0,0.0,1,0,544,0,0,0,0,0,0,0,1,0,0,0,0
41397,254.5,0.0,0.0,1,9,3653,0,0,0,0,0,0,0,1,0,0,0,0
44644,287.44,0.0,0.0,1,1,905,0,0,0,0,0,0,0,1,0,0,0,0
36235,289.82,0.0,0.0,40,3,337,0,0,0,0,0,0,0,1,0,0,0,0
17801,286.64,0.0,0.0,1,2,687,0,0,0,0,0,0,0,1,0,0,0,0
14680,293.11,12.45,0.0,90,11,4549,0,0,0,0,0,0,0,1,0,0,0,0
28591,284.02,0.0,0.0,90,10,4052,0,0,0,0,0,0,0,1,0,0,0,0
40969,270.08,0.0,0.0,90,17,5883,0,0,0,0,0,0,0,1,0,0,0,0
12117,254.91,0.0,0.0,1,6,713,0,0,0,0,0,0,0,1,0,0,0,0
22225,272.01,0.0,0.0,90,9,5124,0,0,0,0,0,0,0,1,0,0,0,0
9789,264.44,0.0,0.0,64,22,1369,0,0,0,0,0,0,0,1,0,0,0,0
39863,270.79,0.0,0.0,90,16,4493,0,0,0,0,0,0,0,1,0,0,0,0
21946,270.95,0.0,0.0,1,3,318,0,0,0,0,0,0,0,1,0,0,0,0
10139,270.05,0.0,0.0,64,4,775,0,0,0,0,0,0,0,1,0,0,0,0
21199,256.68,0.0,0.0,1,4,885,0,0,0,0,0,0,0,1,0,0,0,0
46454,299.93,0.0,0.0,1,11,4072,0,0,0,0,0,0,0,1,0,0,0,0
24856,295.8,0.0,0.0,90,1,376,0,0,0,0,0,0,0,1,0,0,0,0
22219,271.86,0.0,0.0,90,0,595,0,0,0,0,0,0,0,1,0,0,0,0
34809,287.82,0.0,0.0,40,22,3431,0,0,0,0,0,0,0,1,0,0,0,0
16243,288.99,0.0,0.0,1,6,971,0,0,0,0,0,0,0,1,0,0,0,0
32907,279.4,0.0,0.0,40,21,3062,0,0,0,0,0,0,0,1,0,0,0,0
4654,281.71,0.0,0.0,20,18,3846,0,0,0,0,0,0,0,1,0,0,0,0
31068,276.83,0.0,0.0,20,19,3399,0,0,0,0,0,0,0,1,0,0,0,0
27620,276.07,0.0,0.0,56,4,835,0,0,0,0,0,0,0,1,0,0,0,0
7161,298.93,0.0,0.0,8,17,4252,0,0,0,0,0,0,0,1,0,0,0,0
4451,257.11,0.0,0.0,1,8,5560,0,0,0,0,0,0,0,1,0,0,0,0
18276,297.69,0.0,0.0,1,11,4693,0,0,0,0,0,0,0,1,0,0,0,0
19411,280.94,0.0,0.0,1,1,355,0,0,0,0,0,0,0,1,0,0,0,0
1728,272.11,0.0,0.0,1,11,4757,0,0,0,0,0,0,0,1,0,0,0,0
23480,285.55,0.0,0.0,20,2,330,0,0,0,0,0,0,0,1,0,0,0,0
37362,296.46,0.0,0.0,90,9,4910,0,0,0,0,0,0,0,1,0,0,0,0
46040,291.68,0.0,0.0,1,0,1235,0,0,0,0,0,0,0,1,0,0,0,0
34422,294.89,0.0,0.0,90,9,1704,0,0,0,0,0,0,0,1,0,0,0,0
11920,256.76,0.0,0.0,0,1,644,0,0,0,0,0,0,0,1,0,0,0,0
37898,283.87,0.0,0.0,90,16,6630,0,0,0,0,0,0,0,1,0,0,0,0
43156,280.93,0.0,0.0,90,14,5574,0,0,0,0,0,0,0,1,0,0,0,0
38266,286.84,0.0,0.0,1,12,4802,0,0,0,0,0,0,0,1,0,0,0,0
28849,275.84,0.0,0.0,90,14,5052,0,0,0,0,0,0,0,1,0,0,0,0
29973,258.42,0.0,0.0,1,19,3011,0,0,0,0,0,0,0,1,0,0,0,0
41140,258.15,0.0,0.0,20,1,363,0,0,0,0,0,0,0,1,0,0,0,0
31802,275.15,0.0,0.0,90,20,3145,0,0,0,0,0,0,0,1,0,0,0,0
25438,302.74,0.0,0.0,40,16,6114,0,0,0,0,0,0,0,1,0,0,0,0
5257,274.65,0.0,0.0,90,23,889,0,0,0,0,0,0,0,1,0,0,0,0
21323,272.55,0.0,0.0,90,3,325,0,0,0,0,0,0,0,1,0,0,0,0
16961,300.0,0.0,0.0,1,18,4531,0,0,0,0,0,0,0,1,0,0,0,0
30581,269.3,0.0,0.0,90,9,2631,0,0,0,0,0,0,0,1,0,0,0,0
43478,279.2,0.0,0.0,1,10,4464,0,0,0,0,0,0,0,1,0,0,0,0
131,270.33,0.0,0.0,1,5,2571,0,0,0,0,0,0,0,1,0,0,0,0
2953,261.78,0.0,0.0,20,15,5627,0,0,0,0,0,0,0,1,0,0,0,0
9721,279.39,0.0,0.0,64,0,1038,0,0,0,0,0,0,0,1,0,0,0,0
42023,276.15,0.0,0.0,90,4,299,0,0,0,0,0,0,0,1,0,0,0,0
27429,283.628,0.0,0.0,0,20,2671,0,0,0,0,0,0,0,1,0,0,0,0
17875,295.31,0.0,0.0,1,1,383,0,0,0,0,0,0,0,1,0,0,0,0
27672,282.42400000000004,0.0,0.0,80,8,3251,0,0,0,0,0,0,0,1,0,0,0,0
21642,285.75,0.0,0.0,1,14,4465,0,0,0,0,0,0,0,1,0,0,0,0
38716,267.22,0.0,0.0,1,7,6268,0,0,0,0,0,0,0,1,0,0,0,0
9445,280.35,0.0,0.0,24,23,2186,0,0,0,0,0,0,0,1,0,0,0,0
4725,264.91,0.0,0.0,1,7,7009,0,0,0,0,0,0,0,1,0,0,0,0
46250,286.15,0.0,0.0,1,6,1210,0,0,0,0,0,0,0,1,0,0,0,0
41724,270.22,0.0,0.0,90,14,5353,0,0,0,0,0,0,0,1,0,0,0,0
1485,270.39,0.0,0.0,90,12,4603,0,0,0,0,0,0,0,1,0,0,0,0
46073,291.15,0.0,0.0,75,9,2927,0,0,0,0,0,0,0,1,0,0,0,0
47848,288.07,0.25,0.0,90,10,4266,0,0,0,0,0,0,0,1,0,0,0,0
18612,291.96,0.0,0.0,1,21,2944,0,0,0,0,0,0,0,1,0,0,0,0
30097,263.68,0.0,0.0,75,10,3914,0,0,0,0,0,0,0,1,0,0,0,0
24720,290.51,0.0,0.0,75,6,5182,0,0,0,0,0,0,0,1,0,0,0,0
4482,274.39,0.0,0.0,1,15,5505,0,0,0,0,0,0,0,1,0,0,0,0
43781,292.55,0.0,0.0,20,11,4987,0,0,0,0,0,0,0,1,0,0,0,0
38023,285.62,0.0,0.0,90,16,5203,0,0,0,0,0,0,0,1,0,0,0,0
47185,285.31,0.25,0.0,90,3,372,0,0,0,0,0,0,0,1,0,0,0,0
26312,296.34,0.0,0.0,90,19,2888,0,0,0,0,0,0,0,1,0,0,0,0
24304,304.97,0.0,0.0,24,14,4931,0,0,0,0,0,0,0,1,0,0,0,0
45332,291.55,0.0,0.0,90,4,887,0,0,0,0,0,0,0,1,0,0,0,0
47114,296.47,1.78,0.0,1,3,358,0,0,0,0,0,0,0,1,0,0,0,0
15813,290.05,0.0,0.0,1,2,330,0,0,0,0,0,0,0,1,0,0,0,0
19712,262.62,0.0,0.0,1,4,303,0,0,0,0,0,0,0,1,0,0,0,0
25511,297.0,0.0,0.0,0,13,4781,0,0,0,0,0,0,0,1,0,0,0,0
17467,289.39,0.0,0.0,40,23,1071,0,0,0,0,0,0,0,1,0,0,0,0
35752,297.68,0.0,0.0,40,11,4931,0,0,0,0,0,0,0,1,0,0,0,0
30076,267.53,0.0,0.0,1,20,2523,0,0,0,0,0,0,0,1,0,0,0,0
7059,301.57,0.0,0.0,0,14,5296,0,0,0,0,0,0,0,1,0,0,0,0
35138,294.63,0.0,0.0,1,2,364,0,0,0,0,0,0,0,1,0,0,0,0
35137,296.16,0.0,0.0,1,1,452,0,0,0,0,0,0,0,1,0,0,0,0
31899,285.48,0.0,0.0,40,17,6127,0,0,0,0,0,0,0,1,0,0,0,0
8168,287.18,0.0,0.0,92,1,964,0,0,0,0,0,0,0,1,0,0,0,0
27970,286.33,0.0,0.0,1,11,4506,0,0,0,0,0,0,0,1,0,0,0,0
17654,287.2,0.3,0.0,1,3,355,0,0,0,0,0,0,0,1,0,0,0,0
47332,291.65,0.25,0.0,1,1,694,0,0,0,0,0,0,0,1,0,0,0,0
39211,279.72,0.0,0.0,1,7,2419,0,0,0,0,0,0,0,1,0,0,0,0
16497,302.72,0.0,0.0,40,19,3172,0,0,0,0,0,0,0,1,0,0,0,0
26103,288.69,0.0,0.0,90,5,588,0,0,0,0,0,0,0,1,0,0,0,0
