,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
28829,7,274.84,0.0,0.0,90,22,1351
37077,7,296.23,0.0,0.0,20,20,2612
8054,7,293.06,0.0,0.0,80,22,1814
4353,7,267.72,0.0,0.0,1,19,2880
5982,7,276.3,0.0,0.0,1,2,227
24766,7,294.74,0.0,0.0,75,21,2431
43054,7,270.58,0.0,0.0,90,23,992
31235,7,275.03,0.0,0.0,90,3,465
18998,7,278.65,0.0,0.0,1,23,1409
41586,7,265.94,0.0,0.0,1,23,1858
20181,7,268.68,0.0,0.0,90,19,2134
40404,7,262.35,0.0,0.0,75,0,1053
8600,7,294.14,0.0,0.0,12,1,499
10525,7,260.5,0.25,0.0,64,20,2926
42998,7,262.75,0.0,0.0,1,1,657
42921,7,266.72,0.0,0.0,90,0,501
5381,7,274.32,0.0,0.0,90,2,278
4252,7,272.38,0.0,0.0,90,22,1717
34214,7,302.69,0.0,0.0,1,20,3558
18183,7,287.12,0.0,0.0,40,20,2017
23569,7,296.19,0.0,0.0,90,18,4828
29977,7,258.59,0.0,0.0,90,23,1052
23479,7,287.0,0.0,0.0,20,1,450
42289,7,277.08,0.0,0.0,1,17,6001
2680,7,262.26,0.0,0.0,1,21,2463
43591,7,278.09,0.0,0.0,1,3,350
43491,7,278.5,0.0,0.0,1,23,2760
15851,7,301.72,0.0,0.0,24,18,4948
20677,7,251.54,0.0,0.0,1,20,2084
39719,7,266.5,0.0,0.0,75,19,3282
328,7,277.91,0.0,0.0,1,3,354
5161,7,273.62,0.0,0.0,90,18,4630
9614,7,270.89,0.0,0.0,1,0,578
8877,7,299.69,0.0,0.0,64,18,4911
21599,7,273.01,0.0,0.0,90,20,3283
22127,7,280.72,0.0,0.0,90,2,299
752,7,277.75,0.0,0.0,40,19,3089
12966,7,269.23,0.0,0.0,90,18,3537
15194,7,286.52,0.0,0.0,92,3,403
28515,7,271.01,0.0,0.0,40,3,307
40694,7,257.72,0.0,0.0,90,19,2611
29439,7,274.15,0.0,0.0,90,22,2473
38805,7,261.36,0.0,0.0,1,2,311
39952,7,265.38,0.0,0.0,90,17,5634
36618,7,289.42,0.0,0.0,90,3,381
16027,7,296.23,0.55,0.0,40,18,4416
9809,7,269.1,0.0,0.0,64,18,4622
37805,7,286.15,0.0,0.0,75,21,2904
45774,7,296.37,0.0,0.0,40,20,2727
11049,7,272.76,0.25,0.0,64,19,3206
20481,7,273.68,0.0,0.0,90,19,3099
16201,7,293.02,0.0,0.0,1,21,2997
36338,7,293.38,0.0,0.0,90,3,311
34509,7,302.02,0.0,0.0,40,21,2964
43894,7,295.37,0.0,0.0,1,23,1010
17636,7,297.7,0.3,0.0,75,18,4304
9062,7,283.14,0.0,0.0,40,23,1840
3073,7,257.81,0.0,0.0,90,21,3219
42910,7,269.87,0.0,0.0,90,20,1703
23545,7,300.09,0.0,0.0,75,19,3442
31598,7,270.95,0.0,0.0,75,23,1455
1960,7,259.58,0.0,0.0,20,0,590
40355,7,251.35,0.0,0.0,1,23,1185
4790,7,278.05,0.0,0.0,75,1,407
20920,7,272.58,0.0,0.0,1,2,664
32771,7,283.78,0.0,0.0,1,23,1120
47617,7,295.29,0.0,0.0,1,0,750
14378,7,285.07,0.0,0.0,56,18,5254
12994,7,273.25,0.0,0.0,90,22,1623
11660,7,258.33,0.0,0.0,64,1,300
47128,7,300.51,1.78,0.0,40,17,5298
38466,7,278.75,0.0,0.0,90,18,3973
16841,7,293.9,0.0,0.0,1,2,616
42913,7,268.22,0.0,0.0,90,22,1511
7124,7,299.57,0.0,0.0,92,0,1175
26028,7,286.91,0.0,0.0,1,2,327
18088,7,296.34,0.0,0.0,1,18,4522
1738,7,267.34,0.0,0.0,1,21,2416
29911,7,269.65,0.0,0.0,1,1,317
27713,7,276.426,0.0,0.0,48,1,329
10134,7,272.75,0.0,0.0,64,22,1444
30170,7,271.51,0.0,0.0,75,2,394
34211,7,304.15,0.0,0.0,40,17,5639
9512,7,276.71,0.0,0.0,0,0,604
33645,7,292.15,0.0,0.0,40,18,4212
30962,7,275.88,0.0,0.0,40,1,829
19328,7,289.15,0.0,0.0,90,22,1702
1928,7,256.23,0.0,0.0,90,21,2273
44743,7,291.94,0.0,0.0,1,0,685
29497,7,275.29,0.0,0.0,90,22,1481
31375,7,276.91,0.0,0.0,90,17,6365
18129,7,288.15,0.0,0.0,90,1,340
13309,7,280.93,0.0,0.0,75,1,365
38411,7,274.28,0.0,0.0,90,18,4634
7364,7,293.81,0.0,0.0,1,21,2524
13468,7,288.99,0.0,0.0,20,17,3979
14615,7,299.84,0.0,0.0,0,18,3494
11374,7,271.6,0.0,0.0,64,3,376
6072,7,297.3,0.0,0.0,1,20,3223
42013,7,278.86,0.0,0.0,40,19,3817
12620,7,249.52,0.0,0.0,40,2,510
5634,7,290.96,0.0,0.0,75,22,1809
12183,7,262.5,0.0,0.0,90,0,463
23473,7,294.81,0.0,0.0,75,19,3028
43347,7,268.69,0.0,0.0,90,3,357
29527,7,265.61,0.0,0.0,90,21,2024
20296,7,267.44,0.0,0.0,90,18,3573
8375,7,293.97,0.0,0.0,68,21,2407
8399,7,292.92,0.0,0.0,76,21,2825
15418,7,299.46,0.0,0.0,88,17,5748
35739,7,294.29,0.0,0.0,1,23,1755
37330,7,284.22,0.0,0.0,1,1,404
26358,7,296.53,0.0,0.0,1,23,920
44837,7,295.09,0.0,0.0,75,19,3128
26321,7,292.22,1.4,0.0,40,1,537
47369,7,294.49,0.25,0.0,90,22,1588
22585,7,284.29,0.0,0.0,75,0,538
32743,7,288.57,0.0,0.0,75,20,2963
21054,7,256.46,0.0,0.0,1,3,323
44196,7,301.38,0.0,0.0,1,18,5241
47877,7,287.53,0.0,0.0,90,0,583
34068,7,290.08,0.0,0.0,1,0,1439
31189,7,281.43,0.0,0.0,1,22,3237
47971,7,280.81,0.0,0.0,1,22,2570
15313,7,293.75,1.2,0.0,92,19,3106
43492,7,276.8,0.0,0.0,1,0,1447
8896,7,294.83,0.0,0.0,1,20,3059
29168,7,257.69,0.0,0.0,90,1,435
4253,7,271.97,0.0,0.0,90,23,997
17014,7,292.19,0.0,0.0,40,0,1338
36118,7,289.55,0.0,0.0,40,3,355
13088,7,273.87,0.0,0.0,90,20,2793
29872,7,263.28,0.0,0.0,90,19,2893
15190,7,286.92,0.0,0.0,88,0,702
4370,7,270.37,0.0,0.0,90,1,317
42273,7,272.02,0.0,0.0,1,1,360
45027,7,300.94,0.0,0.0,75,22,2606
18735,7,289.37,0.0,0.0,1,17,6099
31751,7,270.22,0.0,0.0,1,19,3355
27298,7,271.178,0.0,0.0,0,3,308
10184,7,267.84,0.0,0.0,64,3,284
19877,7,274.22,0.0,0.0,1,0,1055
30521,7,268.82,0.0,0.0,90,21,3619
617,7,284.29,0.0,0.0,90,18,5351
9696,7,270.07,0.0,0.0,64,22,2006
43840,7,294.9,0.0,0.0,40,19,3146
11248,7,249.16,0.0,0.0,40,17,2621
32828,7,281.22,0.0,0.0,90,2,274
37058,7,292.35,0.0,0.0,1,1,396
20549,7,248.88,0.0,0.0,75,23,805
36138,7,295.36,0.0,0.0,40,19,3452
9908,7,281.32,0.25,0.0,64,17,4402
39353,7,278.86,0.0,0.0,75,3,395
47587,7,298.32,0.0,0.0,40,18,4245
964,7,276.83,0.0,0.0,90,3,474
13398,7,272.77,0.51,0.0,90,19,2472
8924,7,283.89,0.0,0.0,1,2,574
23165,7,286.86,1.02,0.0,90,17,5922
38557,7,274.35,0.0,0.0,90,18,4297
39488,7,276.69,0.0,0.0,90,20,2556
37948,7,286.08,0.0,0.0,90,17,6416
29051,7,260.72,0.0,0.0,90,2,380
9817,7,268.15,0.0,0.0,64,2,259
42809,7,263.15,0.0,0.0,1,23,1771
302,7,281.29,0.0,0.0,85,3,335
14575,7,283.42,0.0,0.0,1,2,302
37999,7,287.48,0.0,0.0,40,18,5002
35958,7,286.51,0.0,0.0,1,3,414
1415,7,273.13,0.0,0.0,90,18,3420
511,7,285.45,0.0,0.0,75,22,1383
20085,7,260.76,0.0,0.0,1,23,1830
19929,7,276.55,0.0,0.0,90,0,667
4134,7,266.28,0.0,0.0,20,20,3328
4568,7,270.88,0.0,0.0,90,3,326
33794,7,279.62,0.0,0.0,1,2,344
30668,7,275.02,0.0,0.0,75,17,5783
27378,7,290.27099999999996,0.0,0.0,76,17,4355
44922,7,288.65,0.0,0.0,1,3,387
27860,7,284.08,0.0,0.0,1,23,1955
22281,7,276.72,0.0,0.0,90,17,6466
3798,7,266.99,0.0,0.0,90,20,2759
11133,7,250.39,0.0,0.0,75,1,1292
20992,7,271.65,0.0,0.0,90,17,2118
31907,7,276.29,0.0,0.0,1,1,352
37683,7,290.45,0.0,0.0,75,2,212
15080,7,288.28,0.0,0.0,0,21,2978
43661,7,279.01,0.0,0.0,1,1,821
22618,7,286.36,0.0,0.0,90,22,2112
19814,7,269.89,0.0,0.0,1,23,1308
37081,7,290.94,0.0,0.0,1,23,1022
40397,7,260.93,0.0,0.0,1,17,4536
10911,7,250.15,0.0,0.0,1,3,258
29975,7,258.29,0.0,0.0,75,21,2294
5925,7,281.95,0.0,0.0,90,18,5159
27514,7,283.394,0.0,0.0,0,18,3905
30951,7,275.82,0.0,0.0,90,21,2835
37807,7,286.15,0.0,0.0,75,21,2904
26437,7,294.21,0.0,0.0,1,22,907
38673,7,278.48,0.0,0.0,90,0,1554
30356,7,274.9,0.0,0.0,90,20,2641
8475,7,297.51,0.0,0.0,40,18,3934
20100,7,269.9,0.0,0.0,1,23,2001
43416,7,277.8,0.0,0.0,75,20,3034
32903,7,281.71,0.0,0.0,75,17,6457
28291,7,273.82,0.0,0.0,1,19,2709
31854,7,274.01,0.0,0.0,1,20,3703
29288,7,266.88,0.0,0.0,1,19,2883
4095,7,268.72,0.0,0.0,90,23,994
40850,7,274.28,0.0,0.0,1,2,254
7686,7,296.32,0.0,0.0,12,19,3435
28428,7,274.28,0.0,0.0,90,19,2940
43367,7,274.01,0.0,0.0,90,22,1489
727,7,276.67,0.0,0.0,75,18,3945
22238,7,271.64,0.0,0.0,1,2,280
46268,7,297.49,0.0,0.0,1,18,3947
30310,7,274.71,0.0,0.0,90,3,388
8575,8,297.42,0.0,0.0,12,0,661
25212,7,300.67,0.0,0.0,40,17,1279
895,7,278.09,0.0,0.0,90,17,3620
12525,7,249.89,0.0,0.0,1,3,324
32564,7,273.46,0.0,0.0,90,3,331
31952,7,275.86,0.0,0.0,90,23,1118
33787,7,284.75,0.0,0.0,90,19,3678
8737,7,300.34,0.0,0.0,0,21,3181
41215,7,264.08,0.0,0.0,90,17,3652
24852,7,296.88,0.0,0.0,1,21,2322
33992,7,286.87,0.0,0.0,40,22,3360
21831,7,280.79,0.0,0.0,90,0,621
35976,7,293.15,0.0,0.0,75,20,3091
37879,7,286.87,0.0,0.0,5,21,2286
3649,7,261.41,0.0,0.0,90,1,757
23012,7,294.51,0.0,0.0,40,18,4254
24071,7,296.96,0.0,0.0,0,21,3155
42698,7,275.68,0.0,0.0,1,23,1060
45598,7,299.02,0.0,0.0,1,20,2713
47713,7,299.26,0.0,0.0,1,21,3055
13205,7,277.34,0.0,0.0,90,17,6299
27731,7,287.153,0.0,0.0,92,19,2282
31171,7,275.368,0.0,0.0,0,2,358
40527,7,274.08,0.0,0.0,90,2,291
43290,7,267.92,0.0,0.0,90,2,198
19073,7,284.79,0.0,0.0,1,2,256
22055,7,278.6,0.0,0.0,90,21,2710
7089,7,296.99,0.0,0.0,44,19,3547
35028,7,298.68,0.0,0.0,1,19,3117
21411,7,270.88,0.0,0.0,1,0,1353
32310,7,281.65,0.0,0.0,90,3,318
1047,7,275.98,0.0,0.0,1,1,735
19804,7,270.69,0.0,0.0,90,3,342
1428,7,267.76,0.0,0.0,90,1,611
2554,7,265.69,0.0,0.0,75,19,3294
10064,7,264.46,0.0,0.0,40,21,3029
36617,7,289.48,0.0,0.0,90,2,511
44867,7,293.48,0.0,0.0,90,1,396
33741,7,288.89,0.0,0.0,90,20,2733
10860,7,263.53,0.0,0.0,64,2,541
5895,7,289.67,0.0,0.0,90,20,3319
16266,7,295.04,0.0,0.0,1,23,3493
34195,7,287.36,0.0,0.0,1,1,461
45862,7,294.69,0.0,0.0,1,1,826
16176,7,293.76,0.0,0.0,1,20,3144
47739,7,297.44,0.0,0.0,1,23,1088
732,7,272.01,0.0,0.0,75,23,1065
21525,7,274.41,0.0,0.0,1,3,377
24194,7,290.61,0.0,0.0,92,0,832
10971,7,263.39,0.0,0.0,64,0,584
24795,7,289.5,0.0,0.0,1,2,678
41232,7,259.58,0.0,0.0,40,1,986
20346,7,266.0,0.0,0.0,90,1,1550
33442,7,282.95,0.0,0.0,75,3,334
1416,7,272.42,0.0,0.0,90,19,2876
14600,7,289.2,0.0,0.0,8,3,431
48198,7,284.2,0.25,0.0,75,18,3947
28431,7,274.15,0.0,0.0,90,20,2782
11756,7,257.33,0.0,0.0,64,18,4144
1659,7,273.38,0.0,0.0,1,1,273
30726,7,259.22,0.0,0.0,1,2,394
5974,7,283.41,0.0,0.0,40,18,2754
15958,7,289.99,0.0,0.0,1,3,424
35288,7,299.03,0.0,0.0,75,19,3410
28883,7,266.35,0.0,0.0,90,22,1757
8955,7,286.74,0.0,0.0,90,3,289
26769,7,291.22,0.0,0.0,48,1,311
35452,7,292.21,0.0,0.0,1,23,1211
16058,7,294.02,2.86,0.0,75,23,2441
29548,7,266.08,0.0,0.0,1,18,4127
803,7,274.05,0.0,0.0,1,22,1925
32544,7,275.27,0.0,0.0,90,20,2394
11107,7,255.3,0.0,0.0,90,22,1413
481,7,280.47,0.0,0.0,20,20,3107
17191,7,299.72,0.0,0.0,1,18,4297
45930,7,299.09,0.0,0.0,1,19,3337
39423,7,271.09,0.0,0.0,1,1,705
24607,7,287.13,0.0,0.0,75,1,940
17722,7,291.03,0.0,0.0,1,20,3041
35323,7,289.02,0.0,0.0,75,2,471
8247,7,289.1,55.63,0.0,68,2,315
11443,7,270.26,0.0,0.0,64,23,831
37852,7,292.08,0.0,0.0,1,18,4926
26650,7,289.54,0.0,0.0,90,1,397
26460,7,292.42,0.0,0.0,75,21,2534
1264,7,274.45,0.0,0.0,20,21,2770
39926,7,271.75,0.0,0.0,40,18,4381
873,7,275.93,0.0,0.0,90,20,2777
43929,7,289.36,0.0,0.0,90,0,516
17725,7,285.12,0.0,0.0,1,0,608
35537,7,292.58,0.0,0.0,1,3,371
39618,7,269.02,0.0,0.0,90,3,389
37929,7,278.68,0.0,0.0,1,22,2101
38845,7,277.82,0.0,0.0,1,17,4544
44011,7,283.86,0.0,0.0,90,22,2436
23945,7,291.44,0.0,0.0,90,18,4333
32229,7,280.62,0.0,0.0,90,22,3165
19698,7,268.44,0.0,0.0,90,3,287
34510,7,301.08,0.0,0.0,1,22,2805
5015,7,275.0,0.0,0.0,90,2,309
42914,7,268.22,0.0,0.0,90,22,1511
15652,7,298.81,0.0,0.0,90,23,1336
4462,7,269.53,0.0,0.0,1,19,3718
10933,7,260.1,1.27,0.0,90,21,2221
24003,7,285.86,0.0,0.0,1,1,388
6409,7,284.69,0.0,0.0,90,3,364
21318,7,272.65,0.0,0.0,90,0,514
427,7,282.41,0.0,0.0,92,17,4619
11155,7,254.5,0.0,0.0,90,2,213
24097,7,295.17,0.0,0.0,12,23,2005
11712,7,261.41,0.0,0.0,64,3,369
18592,7,296.59,0.0,0.0,1,18,4807
11775,7,259.17,0.51,0.0,64,3,332
32624,7,281.4,0.0,0.0,90,0,3075
3005,7,266.83,0.0,0.0,1,19,3243
5298,7,273.41,0.0,0.0,90,17,5861
17874,7,295.86,0.0,0.0,75,0,613
4608,7,275.79,0.0,0.0,1,20,3235
26839,7,290.49,0.0,0.0,92,23,1604
30469,7,271.39099999999996,0.0,0.0,92,22,1674
36468,7,295.08,0.0,0.0,40,22,1792
16684,7,294.99,0.0,0.0,1,23,2263
47059,7,292.14,1.78,0.0,5,22,2713
34857,7,293.58,0.0,0.0,40,19,3202
44986,7,303.89,0.0,0.0,75,18,4369
33848,7,281.28,0.0,0.0,90,19,3446
16621,7,292.52,0.0,0.0,90,21,2724
10688,7,254.14,0.0,0.0,1,0,1187
42229,7,273.84,0.0,0.0,90,21,3602
31899,7,285.48,0.0,0.0,40,17,6127
41430,7,265.55,0.0,0.0,1,18,3846
10154,7,264.15,0.0,0.0,40,20,2886
2697,7,265.82,0.0,0.0,20,19,2342
16007,7,297.46,0.0,0.0,1,20,3207
22548,7,287.51,0.0,0.0,1,22,3626
24435,7,295.97,0.0,0.0,20,23,2525
9990,7,279.68,0.0,0.0,64,23,990
34368,7,290.87,0.0,0.0,1,3,388
43898,7,292.48,0.0,0.0,1,3,331
30717,7,264.42,0.0,0.0,1,17,6117
21602,7,271.94,0.0,0.0,90,3,367
39127,7,279.79,0.0,0.0,75,19,3029
28499,7,275.72,0.0,0.0,5,18,3716
42464,7,272.55,0.0,0.0,90,2,247
20998,7,269.87,0.0,0.0,90,22,707
19379,7,286.75,0.0,0.0,1,17,3914
9201,7,297.15,0.0,0.0,1,17,4794
11690,7,247.48,0.0,0.0,1,3,337
32116,7,276.58,0.0,0.0,90,23,993
29160,7,255.82,0.0,0.0,90,19,3249
18066,7,293.11,0.0,0.0,75,1,311
38799,7,263.3,0.0,0.0,5,20,3112
36267,7,287.82,0.0,0.0,1,3,376
45776,7,296.37,0.0,0.0,40,20,2727
2431,7,260.79,0.0,0.0,75,22,1971
30202,7,272.55,0.0,0.0,1,0,759
3721,7,271.34,0.0,0.0,75,0,470
48018,7,292.27,0.0,0.0,1,21,2346
44964,7,297.29,0.0,0.0,1,21,2922
5195,7,274.59,0.0,0.0,75,0,549
826,7,278.51,0.0,0.0,90,21,2727
2827,7,274.05,0.0,0.0,90,19,3433
29211,7,261.8,0.0,0.0,90,2,354
9497,7,281.4,0.35,0.0,92,23,964
2168,7,268.17,0.0,0.0,90,17,5915
12443,7,260.52,0.0,0.0,1,20,2686
4768,7,268.08,0.0,0.0,1,2,275
11559,7,276.793,0.0,0.0,64,19,3841
20449,7,272.47,0.0,0.25,90,21,2077
23749,7,289.79,0.0,0.0,90,23,2134
5695,7,277.74,0.0,0.0,90,19,3559
29945,7,258.15,0.0,0.0,1,22,1347
33130,7,274.09,0.0,0.0,90,17,6557
46786,7,300.48,0.0,0.0,1,19,3703
35538,7,292.58,0.0,0.0,1,3,371
17594,7,286.7,0.0,0.0,1,1,443
22848,7,277.57,0.0,0.0,90,1,365
7725,7,298.48,0.0,0.0,12,22,2025
30447,7,273.62,0.0,0.0,90,1,300
46685,7,305.08,0.0,0.0,20,17,5603
26913,7,283.65,0.0,0.0,0,1,281
37191,7,297.29,0.0,0.0,75,0,1397
15426,7,295.6,0.0,0.0,88,1,895
34519,7,291.75,0.0,0.0,90,2,310
26344,7,297.34,0.0,0.0,90,17,3518
46557,7,294.42,0.0,0.0,1,3,379
42664,7,274.15,0.0,0.0,90,23,877
25830,7,294.88,0.0,0.0,12,20,2670
12594,7,258.64,0.0,0.0,75,0,994
38464,7,278.95,0.0,0.0,40,17,4492
40509,7,275.29,0.0,0.0,90,20,2642
30927,7,278.4,0.0,0.0,1,22,2242
45864,7,293.65,0.0,0.0,1,3,435
2429,7,260.58,0.0,0.0,1,20,2387
29261,7,250.22,0.0,0.0,5,19,2502
8118,7,296.47,0.0,0.0,1,19,3782
7866,7,299.28,0.0,0.0,0,18,4331
5353,7,273.62,0.0,0.0,20,21,3794
46930,7,299.63,0.0,0.0,20,18,4446
40612,7,250.63,0.0,0.0,1,22,2990
18126,7,289.16,0.55,0.0,90,0,498
28913,7,264.61,0.0,0.0,90,2,429
34693,7,296.37,0.0,0.0,40,18,4710
30241,7,275.58,0.0,0.0,90,20,2853
1739,7,267.41,0.0,0.0,1,22,1946
11050,7,272.76,0.25,0.0,64,19,3206
17349,7,300.03,0.0,0.0,1,17,6139
35811,7,295.37,0.0,0.0,75,22,2274
27320,7,278.39799999999997,0.0,0.0,0,1,1024
5512,7,275.56,0.0,0.0,75,21,2980
17284,7,289.81,0.0,0.0,1,3,359
47301,7,294.5,0.25,0.0,40,2,565
36108,7,291.62,0.0,0.0,40,23,1142
38632,7,273.72,0.0,0.0,75,23,1676
46319,7,299.75,0.0,0.0,20,20,3076
17037,7,296.79,0.0,0.0,1,23,2076
20817,7,271.72,0.0,0.0,90,23,1035
26817,7,288.13,0.0,0.0,92,1,379
4216,7,275.49,0.0,0.0,90,18,3590
11846,7,252.77,0.0,0.0,20,23,1198
31754,7,266.28,0.0,0.0,1,22,1744
18757,7,286.42,0.0,0.0,1,18,4518
25667,7,295.03,0.0,0.0,92,1,556
44866,7,294.41,0.0,0.0,90,0,642
32938,7,278.63,0.0,0.0,1,1,998
14139,7,287.48,7.39,0.0,90,17,5811
9275,7,287.1,4.32,0.0,92,1,721
6229,7,291.1,0.0,0.0,75,1,387
28030,7,280.42,0.0,0.0,1,23,1608
31250,7,272.84,0.0,0.0,90,18,4860
16834,7,302.09,0.0,0.0,1,19,3960
40609,7,253.02,0.0,0.0,5,19,3479
39503,7,269.75,0.0,0.0,90,1,327
35787,7,294.87,0.0,0.0,20,22,3246
14216,7,283.82,0.0,0.0,90,3,326
26881,7,288.32,0.25,0.0,80,18,4255
31382,7,273.71,0.0,0.0,90,21,2890
43513,7,284.93,0.0,0.0,1,21,2412
40301,7,263.07,0.0,0.0,90,19,2669
28026,7,281.53,0.0,0.0,1,19,3163
17844,7,294.26,0.0,0.0,1,21,2737
35159,7,293.1,0.0,0.0,1,22,2784
37734,7,282.01,0.0,0.0,5,21,2511
39295,7,286.94,0.0,0.0,1,17,5937
47213,7,285.33,0.25,0.0,1,3,388
3741,7,260.51,0.0,0.0,90,22,1489
32651,7,282.53,0.0,0.0,40,1,462
31706,7,265.42,0.0,0.0,90,2,282
24140,7,297.16,0.0,0.0,20,18,4186
831,7,277.01,0.0,0.0,40,2,331
846,7,278.9,0.0,0.0,40,17,5856
2939,7,257.97,0.0,0.0,1,23,909
11108,7,254.15,0.0,0.0,90,23,942
33220,7,276.61,0.0,0.0,90,0,530
42812,7,261.79,0.0,0.0,1,2,520
40910,7,269.35,0.0,0.0,40,17,4650
11392,7,268.34,0.0,0.0,64,21,3440
5192,7,275.34,0.0,0.0,75,21,2473
9988,7,279.37,0.0,0.0,90,21,2499
11344,7,264.44,0.0,0.0,64,23,1053
46607,7,293.94,0.0,0.0,1,23,2271
46093,7,290.22,0.0,0.0,1,3,355
16350,7,294.02,0.0,0.0,1,19,3040
47026,7,290.94,0.25,0.0,90,2,495
42272,7,272.88,0.0,0.0,20,0,528
15963,7,299.98,0.0,0.0,40,18,5121
22627,7,285.79,0.0,0.0,75,1,417
11317,7,248.66,0.0,0.0,1,19,2922
23400,7,289.81,0.0,0.0,75,18,4297
28763,7,272.46,0.0,0.0,90,19,3916
10087,7,260.12,0.0,0.0,5,20,2594
21689,7,276.94,0.0,0.0,90,18,4639
26588,7,288.5,0.0,0.0,1,19,3138
27180,7,274.06,0.0,0.0,0,3,371
3737,7,262.6,0.0,0.0,90,19,3126
8219,7,289.47,7.11,0.0,92,3,386
8505,7,290.91,0.0,0.0,0,1,382
34386,7,299.8,0.0,0.0,1,21,3036
13301,7,287.27,0.0,0.0,75,17,3915
35666,7,299.65,0.0,0.0,90,19,3195
19104,7,286.04,0.0,0.0,1,0,487
26364,7,297.38,1.52,0.0,1,3,310
8334,7,289.19,0.0,0.0,0,3,441
26698,7,285.23,0.0,0.0,1,23,2984
1365,7,277.36,0.0,0.0,40,19,3267
22067,7,277.16,0.0,0.0,90,3,344
13352,7,273.44,0.0,0.0,40,20,2797
21196,7,258.41,0.0,0.0,1,0,550
2115,7,273.57,0.0,0.0,90,23,929
3187,7,256.96,0.0,0.0,40,2,686
17804,7,286.05,0.3,0.0,1,3,425
6046,7,307.66,0.0,0.0,1,18,4858
41833,7,269.82,0.0,0.0,90,0,779
30302,7,275.02,0.0,0.0,90,0,1117
21052,7,257.16,0.0,0.0,1,2,325
12869,7,270.77,0.0,0.0,20,17,6039
26837,7,289.96,0.0,0.0,92,21,2755
15118,7,296.64,0.0,0.0,80,22,2037
27402,7,289.64,0.0,0.0,100,17,5262
7626,7,301.74,0.0,0.0,0,17,5416
17408,7,296.17,0.0,0.0,1,1,1047
37010,7,284.85,0.0,0.0,1,1,840
22969,7,283.23,0.0,0.0,1,23,1025
31044,7,271.341,0.0,0.0,8,19,3502
10174,7,267.89,0.0,0.0,64,17,5052
42362,7,274.82,0.0,0.0,1,19,3503
29571,7,274.71,0.0,0.0,75,17,5484
26003,7,290.08,0.0,0.0,1,1,440
38900,7,276.94,0.0,0.0,90,20,2537
18219,7,283.29,0.0,0.0,1,1,909
23710,7,288.85,0.0,0.0,40,3,644
46966,7,293.19,1.27,0.0,90,3,424
849,7,274.98,0.0,0.0,20,20,2902
18948,7,289.34,0.0,0.0,1,3,282
10450,7,254.19,0.0,0.0,1,0,637
8008,7,287.12,0.25,0.0,48,21,2910
21136,7,269.29,0.0,0.0,90,19,1618
30205,7,272.62,0.0,0.0,1,1,542
26886,7,285.95,0.0,0.0,48,22,1821
27566,7,274.547,0.0,0.0,32,22,1310
24857,7,295.62,0.0,0.0,90,2,291
36598,7,292.8,0.0,0.0,90,19,3715
36859,7,288.62,0.0,0.0,1,1,822
18512,7,293.22,0.51,0.0,90,17,6145
4336,7,272.4,0.0,0.0,90,19,3572
33521,7,291.75,0.0,0.0,90,20,3193
3690,7,264.49,0.0,0.0,20,17,4030
1589,7,272.14,0.0,0.0,90,23,1799
8697,7,298.29,0.0,0.0,0,23,1214
40002,7,267.36,0.0,0.0,90,19,3464
14071,7,290.4,0.0,0.0,88,19,3348
44708,7,298.93,0.0,0.0,1,17,6431
14357,7,280.09,0.25,0.0,90,21,3284
29770,7,254.42,0.0,0.0,40,22,1569
34213,7,303.9,0.0,0.0,40,19,4111
1269,7,275.62,0.0,0.0,1,2,644
16682,7,296.99,0.0,0.0,1,21,3338
30796,7,264.28,0.0,0.0,1,0,517
24453,7,305.69,0.0,0.0,75,17,4215
21141,7,265.02,0.0,0.0,90,23,930
22890,7,277.71,0.51,0.0,90,23,1309
19436,7,280.08,0.0,0.0,90,1,293
43386,7,278.84,0.0,0.0,5,17,6277
46582,7,295.22,0.0,0.0,1,23,1406
12565,7,252.29,0.0,0.0,1,19,3410
32303,7,284.15,0.0,0.0,90,20,3676
29747,7,256.34,0.0,0.0,1,0,528
40280,7,251.07,0.0,0.0,1,1,279
27657,7,294.459,0.0,0.0,8,17,5621
436,7,280.1,0.0,0.0,92,23,2051
39277,7,273.72,0.0,0.0,1,23,1009
9386,7,289.8,0.0,0.0,1,20,3022
18264,7,295.1,0.0,0.0,1,23,932
4342,7,268.95,0.0,0.0,90,0,1579
24146,7,292.78,0.0,0.0,68,0,664
29495,7,274.98,0.0,0.0,90,21,1858
6902,7,289.06,0.0,0.0,8,1,377
23277,7,284.1,0.0,0.0,90,2,278
47710,7,305.44,0.0,0.0,20,18,3826
47569,7,286.68,0.0,0.0,1,0,534
30301,7,275.08,0.0,0.0,90,23,1727
41454,7,260.72,0.0,0.0,75,18,4245
12467,7,261.11,0.0,0.0,1,20,2222
18359,7,295.35,0.25,0.0,75,17,6223
20071,7,266.89,0.0,0.0,90,21,3786
13932,7,278.56,0.0,0.0,1,1,527
18325,7,296.66,0.3,0.0,40,3,363
40591,7,252.51,0.0,0.0,1,1,601
44434,7,304.61,0.0,0.0,75,17,3266
10244,7,275.58,0.0,0.0,90,17,4609
19174,7,281.43,0.0,0.0,90,0,507
479,7,283.14,0.0,0.0,40,18,4337
20428,7,270.18,0.0,0.0,1,18,4306
37767,7,283.51,0.0,0.0,1,3,353
